Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20160005028,2016,March,Serious injury accident                   ,60,Serious injury                       ,9    B 9 ,145.02857,-37.68688,ROAD           ,Multiple intersection                    
T20160014026,2016,June,Serious injury accident                   ,80,Serious injury                       ,91   H 10,145.27528999999998,-37.99722,RAMP ON        ,Multiple intersection                    
T20160014026,2016,June,Serious injury accident                   ,80,Serious injury                       ,91   H 10,145.27528999999998,-37.99722,RAMP ON        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160009330,2016,April,Serious injury accident                   ,80,Serious injury                       ,81   G 12,145.22541999999999,-37.959740000000004,FREEWAY        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160013511,2016,June,Serious injury accident                   ,80,Serious injury                       ,697  F 5 ,144.6483,-37.53928,RAMP OF        ,Multiple intersection                    
T20160000106,2016,January,Serious injury accident                   ,40,Serious injury                       ,592  C 2 ,143.91964,-35.72468,STREET         ,Multiple intersection                    
T20160000106,2016,January,Serious injury accident                   ,40,Serious injury                       ,592  C 2 ,143.91964,-35.72468,STREET         ,Multiple intersection                    
T20160000106,2016,January,Serious injury accident                   ,40,Serious injury                       ,592  C 2 ,143.91964,-35.72468,STREET         ,Multiple intersection                    
T20160000106,2016,January,Serious injury accident                   ,40,Serious injury                       ,592  C 2 ,143.91964,-35.72468,STREET         ,Multiple intersection                    
T20160000106,2016,January,Serious injury accident                   ,40,Serious injury                       ,592  C 2 ,143.91964,-35.72468,STREET         ,Multiple intersection                    
T20160000106,2016,January,Serious injury accident                   ,40,Serious injury                       ,592  C 2 ,143.91964,-35.72468,STREET         ,Multiple intersection                    
T20160000106,2016,January,Serious injury accident                   ,40,Serious injury                       ,592  C 2 ,143.91964,-35.72468,STREET         ,Multiple intersection                    
T20160000106,2016,January,Serious injury accident                   ,40,Serious injury                       ,592  C 2 ,143.91964,-35.72468,STREET         ,Multiple intersection                    
T20150007993,2015,April,Serious injury accident                   ,100,Serious injury                       ,89   J 6 ,142.46563,-38.3026,ROAD           ,Multiple intersection                    
T20150007993,2015,April,Serious injury accident                   ,100,Serious injury                       ,89   J 6 ,142.46563,-38.3026,ROAD           ,Multiple intersection                    
T20150014512,2015,July,Serious injury accident                   ,70,Serious injury                       ,9    B 9 ,145.02848,-37.68748,RAMP ON        ,Multiple intersection                    
T20150014512,2015,July,Serious injury accident                   ,70,Serious injury                       ,9    B 9 ,145.02848,-37.68748,RAMP ON        ,Multiple intersection                    
T20150007993,2015,April,Serious injury accident                   ,100,Serious injury                       ,89   J 6 ,142.46563,-38.3026,ROAD           ,Multiple intersection                    
T20150007993,2015,April,Serious injury accident                   ,100,Serious injury                       ,89   J 6 ,142.46563,-38.3026,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140026605,2014,December,Serious injury accident                   ,60,Serious injury                       ,46   D 7 ,145.14061,-36.846759999999996,ROAD           ,Multiple intersection                    
T20140020798,2014,October,Serious injury accident                   ,Unknown,Serious injury                       ,110  E 4 ,145.30853000000002,-38.01822,FREEWAY        ,Multiple intersection                    
T20140020798,2014,October,Serious injury accident                   ,Unknown,Serious injury                       ,110  E 4 ,145.30853000000002,-38.01822,FREEWAY        ,Multiple intersection                    
T20140022833,2014,September,Serious injury accident                   ,80,Serious injury                       ,90   G 1 ,145.22485,-37.962740000000004,ROAD           ,Multiple intersection                    
T20140022833,2014,September,Serious injury accident                   ,80,Serious injury                       ,90   G 1 ,145.22485,-37.962740000000004,ROAD           ,Multiple intersection                    
T20140025432,2014,December,Serious injury accident                   ,80,Serious injury                       ,90   J 3 ,145.23626000000002,-37.97252,ROAD           ,Multiple intersection                    
T20140025432,2014,December,Serious injury accident                   ,80,Serious injury                       ,90   J 3 ,145.23626000000002,-37.97252,ROAD           ,Multiple intersection                    
T20160024199,2016,November,Serious injury accident                   ,70,Serious injury                       ,63   E 1 ,145.21701000000002,-37.83255,ROAD           ,Multiple intersection                    
T20160024199,2016,November,Serious injury accident                   ,70,Serious injury                       ,63   E 1 ,145.21701000000002,-37.83255,ROAD           ,Multiple intersection                    
T20140025694,2014,December,Serious injury accident                   ,60,Serious injury                       ,182  F 4 ,145.04238999999998,-37.62443,ROAD           ,Multiple intersection                    
T20140025694,2014,December,Serious injury accident                   ,60,Serious injury                       ,182  F 4 ,145.04238999999998,-37.62443,ROAD           ,Multiple intersection                    
T20140009860,2014,May,Serious injury accident                   ,60,Serious injury                       ,2T   F 1 ,144.92131,-37.787459999999996,ROAD           ,Multiple intersection                    
T20140009860,2014,May,Serious injury accident                   ,60,Serious injury                       ,2T   F 1 ,144.92131,-37.787459999999996,ROAD           ,Multiple intersection                    
T20180001157,2018,January,Serious injury accident                   ,70,Serious injury                       ,466  C 5 ,144.36258,-38.19793,ROAD           ,Multiple intersection                    
T20180001157,2018,January,Serious injury accident                   ,70,Serious injury                       ,466  C 5 ,144.36258,-38.19793,ROAD           ,Multiple intersection                    
T20180000136,2018,January,Serious injury accident                   ,60,Serious injury                       ,704  F 8 ,145.93206,-38.16941,STREET         ,Multiple intersection                    
T20180000136,2018,January,Serious injury accident                   ,60,Serious injury                       ,704  F 8 ,145.93206,-38.16941,STREET         ,Multiple intersection                    
T20180000683,2018,January,Serious injury accident                   ,100,Serious injury                       ,46   D 9 ,145.14293999999998,-36.98076,HIGHWAY        ,Multiple intersection                    
T20180000683,2018,January,Serious injury accident                   ,100,Serious injury                       ,46   D 9 ,145.14293999999998,-36.98076,HIGHWAY        ,Multiple intersection                    
T20180012064,2018,June,Serious injury accident                   ,50,Serious injury                       ,685  K 2 ,144.97454,-37.47317,RAMP OF        ,Multiple intersection                    
T20180012064,2018,June,Serious injury accident                   ,50,Serious injury                       ,685  K 2 ,144.97454,-37.47317,RAMP OF        ,Multiple intersection                    
T20180000683,2018,January,Serious injury accident                   ,100,Serious injury                       ,46   D 9 ,145.14293999999998,-36.98076,HIGHWAY        ,Multiple intersection                    
T20180000683,2018,January,Serious injury accident                   ,100,Serious injury                       ,46   D 9 ,145.14293999999998,-36.98076,HIGHWAY        ,Multiple intersection                    
T20180004950,2018,March,Serious injury accident                   ,70,Serious injury                       ,357  H 1 ,144.70089,-37.74261,ROAD           ,Multiple intersection                    
T20180004950,2018,March,Serious injury accident                   ,70,Serious injury                       ,357  H 1 ,144.70089,-37.74261,ROAD           ,Multiple intersection                    
T20180024406,2018,December,Serious injury accident                   ,100,Serious injury                       ,96   D 3 ,145.73633999999998,-38.12157,ROAD           ,Multiple intersection                    
T20180024406,2018,December,Serious injury accident                   ,100,Serious injury                       ,96   D 3 ,145.73633999999998,-38.12157,ROAD           ,Multiple intersection                    
T20180024406,2018,December,Serious injury accident                   ,100,Serious injury                       ,96   D 3 ,145.73633999999998,-38.12157,ROAD           ,Multiple intersection                    
T20180024406,2018,December,Serious injury accident                   ,100,Serious injury                       ,96   D 3 ,145.73633999999998,-38.12157,ROAD           ,Multiple intersection                    
T20180024406,2018,December,Serious injury accident                   ,100,Serious injury                       ,96   D 3 ,145.73633999999998,-38.12157,ROAD           ,Multiple intersection                    
T20180024406,2018,December,Serious injury accident                   ,100,Serious injury                       ,96   D 3 ,145.73633999999998,-38.12157,ROAD           ,Multiple intersection                    
T20180024406,2018,December,Serious injury accident                   ,100,Serious injury                       ,96   D 3 ,145.73633999999998,-38.12157,ROAD           ,Multiple intersection                    
T20180024406,2018,December,Serious injury accident                   ,100,Serious injury                       ,96   D 3 ,145.73633999999998,-38.12157,ROAD           ,Multiple intersection                    
T20150012767,2015,June,Serious injury accident                   ,80,Serious injury                       ,53   H 4 ,144.78873000000002,-37.84486,RAMP ON        ,Multiple intersection                    
T20150012767,2015,June,Serious injury accident                   ,80,Serious injury                       ,53   H 4 ,144.78873000000002,-37.84486,RAMP ON        ,Multiple intersection                    
T20150014189,2015,July,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,RAMP ON        ,Multiple intersection                    
T20150014189,2015,July,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,RAMP ON        ,Multiple intersection                    
T20150014189,2015,July,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,RAMP ON        ,Multiple intersection                    
T20150014189,2015,July,Serious injury accident                   ,60,Serious injury                       ,14   H 4 ,144.83126000000001,-37.71176,RAMP ON        ,Multiple intersection                    
T20150011793,2015,June,Serious injury accident                   ,60,Serious injury                       ,700  D 5 ,146.25243999999998,-38.1788,ROAD           ,Multiple intersection                    
T20150011793,2015,June,Serious injury accident                   ,60,Serious injury                       ,700  D 5 ,146.25243999999998,-38.1788,ROAD           ,Multiple intersection                    
T20140003697,2014,February,Serious injury accident                   ,60,Serious injury                       ,30   E 12,144.99496000000002,-37.7853,PARADE         ,Multiple intersection                    
T20140003697,2014,February,Serious injury accident                   ,60,Serious injury                       ,30   E 12,144.99496000000002,-37.7853,PARADE         ,Multiple intersection                    
T20140003697,2014,February,Serious injury accident                   ,60,Serious injury                       ,30   E 12,144.99496000000002,-37.7853,PARADE         ,Multiple intersection                    
T20140003697,2014,February,Serious injury accident                   ,60,Serious injury                       ,30   E 12,144.99496000000002,-37.7853,PARADE         ,Multiple intersection                    
T20140003697,2014,February,Serious injury accident                   ,60,Serious injury                       ,30   E 12,144.99496000000002,-37.7853,PARADE         ,Multiple intersection                    
T20140003697,2014,February,Serious injury accident                   ,60,Serious injury                       ,30   E 12,144.99496000000002,-37.7853,PARADE         ,Multiple intersection                    
T20140003697,2014,February,Serious injury accident                   ,60,Serious injury                       ,30   E 12,144.99496000000002,-37.7853,PARADE         ,Multiple intersection                    
T20140003697,2014,February,Serious injury accident                   ,60,Serious injury                       ,30   E 12,144.99496000000002,-37.7853,PARADE         ,Multiple intersection                    
T20140011056,2014,May,Serious injury accident                   ,80,Serious injury                       ,103  B 12,145.15881000000002,-38.181,ROAD           ,Multiple intersection                    
T20140011056,2014,May,Serious injury accident                   ,80,Serious injury                       ,103  B 12,145.15881000000002,-38.181,ROAD           ,Multiple intersection                    
T20140011056,2014,May,Serious injury accident                   ,80,Serious injury                       ,103  B 12,145.15881000000002,-38.181,ROAD           ,Multiple intersection                    
T20140011056,2014,May,Serious injury accident                   ,80,Serious injury                       ,103  B 12,145.15881000000002,-38.181,ROAD           ,Multiple intersection                    
T20140012142,2014,June,Serious injury accident                   ,80,Serious injury                       ,562  B 10,143.84476999999998,-37.51745,FREEWAY        ,Multiple intersection                    
T20140012142,2014,June,Serious injury accident                   ,80,Serious injury                       ,562  B 10,143.84476999999998,-37.51745,FREEWAY        ,Multiple intersection                    
T20140003233,2014,February,Serious injury accident                   ,50,Serious injury                       ,2A   E 11,144.94185,-37.80615,STREET         ,Multiple intersection                    
T20140003233,2014,February,Serious injury accident                   ,50,Serious injury                       ,2A   E 11,144.94185,-37.80615,STREET         ,Multiple intersection                    
T20140003233,2014,February,Serious injury accident                   ,50,Serious injury                       ,2A   E 11,144.94185,-37.80615,STREET         ,Multiple intersection                    
T20140003233,2014,February,Serious injury accident                   ,50,Serious injury                       ,2A   E 11,144.94185,-37.80615,STREET         ,Multiple intersection                    
T20140003233,2014,February,Serious injury accident                   ,50,Serious injury                       ,2A   E 11,144.94185,-37.80615,STREET         ,Multiple intersection                    
T20140003233,2014,February,Serious injury accident                   ,50,Serious injury                       ,2A   E 11,144.94185,-37.80615,STREET         ,Multiple intersection                    
T20140003233,2014,February,Serious injury accident                   ,50,Serious injury                       ,2A   E 11,144.94185,-37.80615,STREET         ,Multiple intersection                    
T20140003233,2014,February,Serious injury accident                   ,50,Serious injury                       ,2A   E 11,144.94185,-37.80615,STREET         ,Multiple intersection                    
T20170022223,2017,November,Serious injury accident                   ,60,Serious injury                       ,2A   F 8 ,144.94398,-37.8003,STREET         ,Multiple intersection                    
T20170022223,2017,November,Serious injury accident                   ,60,Serious injury                       ,2A   F 8 ,144.94398,-37.8003,STREET         ,Multiple intersection                    
T20180004340,2018,March,Serious injury accident                   ,60,Serious injury                       ,2A   E 1 ,144.94051000000002,-37.78783,ROAD           ,Multiple intersection                    
T20180004340,2018,March,Serious injury accident                   ,60,Serious injury                       ,2A   E 1 ,144.94051000000002,-37.78783,ROAD           ,Multiple intersection                    
T20180000136,2018,January,Serious injury accident                   ,60,Serious injury                       ,704  F 8 ,145.93206,-38.16941,STREET         ,Multiple intersection                    
T20180000136,2018,January,Serious injury accident                   ,60,Serious injury                       ,704  F 8 ,145.93206,-38.16941,STREET         ,Multiple intersection                    
T20180010704,2018,June,Serious injury accident                   ,80,Serious injury                       ,181  D 11,144.98985,-37.64798,STREET         ,Multiple intersection                    
T20180010704,2018,June,Serious injury accident                   ,80,Serious injury                       ,181  D 11,144.98985,-37.64798,STREET         ,Multiple intersection                    
T20180010704,2018,June,Serious injury accident                   ,80,Serious injury                       ,181  D 11,144.98985,-37.64798,STREET         ,Multiple intersection                    
T20180010704,2018,June,Serious injury accident                   ,80,Serious injury                       ,181  D 11,144.98985,-37.64798,STREET         ,Multiple intersection                    
T20150000017,2015,January,Serious injury accident                   ,70,Serious injury                       ,69   F 3 ,145.09037,-37.8824,ROAD           ,Multiple intersection                    
T20150000017,2015,January,Serious injury accident                   ,70,Serious injury                       ,69   F 3 ,145.09037,-37.8824,ROAD           ,Multiple intersection                    
T20150000017,2015,January,Serious injury accident                   ,70,Serious injury                       ,69   F 3 ,145.09037,-37.8824,ROAD           ,Multiple intersection                    
T20150000017,2015,January,Serious injury accident                   ,70,Serious injury                       ,69   F 3 ,145.09037,-37.8824,ROAD           ,Multiple intersection                    
T20150000017,2015,January,Serious injury accident                   ,70,Serious injury                       ,69   F 3 ,145.09037,-37.8824,ROAD           ,Multiple intersection                    
T20150000017,2015,January,Serious injury accident                   ,70,Serious injury                       ,69   F 3 ,145.09037,-37.8824,ROAD           ,Multiple intersection                    
T20150011060,2015,May,Serious injury accident                   ,70,Serious injury                       ,96   A 6 ,145.24623,-38.0262,RAMP ON        ,Multiple intersection                    
T20150011060,2015,May,Serious injury accident                   ,70,Serious injury                       ,96   A 6 ,145.24623,-38.0262,RAMP ON        ,Multiple intersection                    
T20170004232,2017,March,Serious injury accident                   ,100,Serious injury                       ,357  J 1 ,144.70277,-37.746,FREEWAY        ,Multiple intersection                    
T20170004232,2017,March,Serious injury accident                   ,100,Serious injury                       ,357  J 1 ,144.70277,-37.746,FREEWAY        ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170010670,2017,May,Serious injury accident                   ,80,Serious injury                       ,61   C 2 ,145.1,-37.03102,ROAD           ,Multiple intersection                    
T20170004022,2017,February,Serious injury accident                   ,80,Serious injury                       ,464  F 11,144.28802,-38.21817,RAMP OF        ,Multiple intersection                    
T20170004022,2017,February,Serious injury accident                   ,80,Serious injury                       ,464  F 11,144.28802,-38.21817,RAMP OF        ,Multiple intersection                    
T20170004022,2017,February,Serious injury accident                   ,80,Serious injury                       ,464  F 11,144.28802,-38.21817,RAMP OF        ,Multiple intersection                    
T20170004022,2017,February,Serious injury accident                   ,80,Serious injury                       ,464  F 11,144.28802,-38.21817,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170019370,2017,October,Serious injury accident                   ,60,Serious injury                       ,215  D 9 ,145.43391,-38.081559999999996,RAMP OF        ,Multiple intersection                    
T20170021580,2017,November,Serious injury accident                   ,70,Serious injury                       ,181  D 11,144.99145,-37.64843,STREET         ,Multiple intersection                    
T20170021580,2017,November,Serious injury accident                   ,70,Serious injury                       ,181  D 11,144.99145,-37.64843,STREET         ,Multiple intersection                    
T20170006083,2017,March,Serious injury accident                   ,60,Serious injury                       ,29   B 12,144.93912,-37.786,RAMP ON        ,Multiple intersection                    
T20170006083,2017,March,Serious injury accident                   ,60,Serious injury                       ,29   B 12,144.93912,-37.786,RAMP ON        ,Multiple intersection                    
T20170020442,2017,October,Serious injury accident                   ,70,Serious injury                       ,15   K 3 ,144.88589,-37.707029999999996,DRIVE          ,Multiple intersection                    
T20170020442,2017,October,Serious injury accident                   ,70,Serious injury                       ,15   K 3 ,144.88589,-37.707029999999996,DRIVE          ,Multiple intersection                    
T20170020442,2017,October,Serious injury accident                   ,70,Serious injury                       ,15   K 3 ,144.88589,-37.707029999999996,DRIVE          ,Multiple intersection                    
T20170020442,2017,October,Serious injury accident                   ,70,Serious injury                       ,15   K 3 ,144.88589,-37.707029999999996,DRIVE          ,Multiple intersection                    
T20170004829,2017,March,Serious injury accident                   ,30,Serious injury                       ,26   H 3 ,144.83273,-37.75158,RAMP ON        ,Multiple intersection                    
T20170004829,2017,March,Serious injury accident                   ,30,Serious injury                       ,26   H 3 ,144.83273,-37.75158,RAMP ON        ,Multiple intersection                    
T20170000768,2017,January,Serious injury accident                   ,70,Serious injury                       ,15   K 3 ,144.88589,-37.707029999999996,DRIVE          ,Multiple intersection                    
T20170000768,2017,January,Serious injury accident                   ,70,Serious injury                       ,15   K 3 ,144.88589,-37.707029999999996,DRIVE          ,Multiple intersection                    
T20170015610,2017,August,Serious injury accident                   ,80,Serious injury                       ,25   J 8 ,144.79437,-37.7703,ROAD           ,Multiple intersection                    
T20170015610,2017,August,Serious injury accident                   ,80,Serious injury                       ,25   J 8 ,144.79437,-37.7703,ROAD           ,Multiple intersection                    
T20180002099,2018,February,Serious injury accident                   ,60,Serious injury                       ,26   H 2 ,144.83178999999998,-37.74989,RAMP OF        ,Multiple intersection                    
T20180002099,2018,February,Serious injury accident                   ,60,Serious injury                       ,26   H 2 ,144.83178999999998,-37.74989,RAMP OF        ,Multiple intersection                    
T20180008497,2018,May,Serious injury accident                   ,80,Serious injury                       ,77   E 3 ,144.2033,-37.59005,ROAD           ,Multiple intersection                    
T20180008497,2018,May,Serious injury accident                   ,80,Serious injury                       ,77   E 3 ,144.2033,-37.59005,ROAD           ,Multiple intersection                    
T20180008497,2018,May,Serious injury accident                   ,80,Serious injury                       ,77   E 3 ,144.2033,-37.59005,ROAD           ,Multiple intersection                    
T20180008497,2018,May,Serious injury accident                   ,80,Serious injury                       ,77   E 3 ,144.2033,-37.59005,ROAD           ,Multiple intersection                    
T20180008497,2018,May,Serious injury accident                   ,80,Serious injury                       ,77   E 3 ,144.2033,-37.59005,ROAD           ,Multiple intersection                    
