Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20160010621,2016,May,Serious injury accident                   ,60,Serious injury                       ,80   A 5 ,145.15673999999999,-37.93315,HIGHWAY        ,Cross intersection                     
T20160010621,2016,May,Serious injury accident                   ,60,Serious injury                       ,80   A 5 ,145.15673999999999,-37.93315,HIGHWAY        ,Cross intersection                     
T20160010621,2016,May,Serious injury accident                   ,60,Serious injury                       ,80   A 5 ,145.15673999999999,-37.93315,HIGHWAY        ,Cross intersection                     
T20160010621,2016,May,Serious injury accident                   ,60,Serious injury                       ,80   A 5 ,145.15673999999999,-37.93315,HIGHWAY        ,Cross intersection                     
T20160017870,2016,August,Serious injury accident                   ,60,Serious injury                       ,37   F 6 ,145.31054,-37.761340000000004,HIGHWAY        ,Cross intersection                     
T20160017870,2016,August,Serious injury accident                   ,60,Serious injury                       ,37   F 6 ,145.31054,-37.761340000000004,HIGHWAY        ,Cross intersection                     
T20160005928,2016,March,Serious injury accident                   ,60,Serious injury                       ,32   B 5 ,145.06905,-37.75973,STREET         ,Cross intersection                     
T20160005928,2016,March,Serious injury accident                   ,60,Serious injury                       ,32   B 5 ,145.06905,-37.75973,STREET         ,Cross intersection                     
T20160000043,2016,January,Serious injury accident                   ,80,Serious injury                       ,62   D 12,145.16681,-37.874390000000005,ROAD           ,Cross intersection                     
T20160000043,2016,January,Serious injury accident                   ,80,Serious injury                       ,62   D 12,145.16681,-37.874390000000005,ROAD           ,Cross intersection                     
T20160004238,2016,February,Serious injury accident                   ,80,Serious injury                       ,535  O 12,142.15121000000002,-34.21913,STREET         ,Cross intersection                     
T20160004238,2016,February,Serious injury accident                   ,80,Serious injury                       ,535  O 12,142.15121000000002,-34.21913,STREET         ,Cross intersection                     
T20160005810,2016,March,Serious injury accident                   ,80,Serious injury                       ,77   A 2 ,145.02446,-37.92288,HIGHWAY        ,Cross intersection                     
T20160005810,2016,March,Serious injury accident                   ,80,Serious injury                       ,77   A 2 ,145.02446,-37.92288,HIGHWAY        ,Cross intersection                     
T20160019944,2016,September,Serious injury accident                   ,Unknown,Serious injury                       ,710  C 9 ,145.9462,-38.47637,STREET         ,Cross intersection                     
T20160019944,2016,September,Serious injury accident                   ,Unknown,Serious injury                       ,710  C 9 ,145.9462,-38.47637,STREET         ,Cross intersection                     
T20160019944,2016,September,Serious injury accident                   ,Unknown,Serious injury                       ,710  C 9 ,145.9462,-38.47637,STREET         ,Cross intersection                     
T20160019944,2016,September,Serious injury accident                   ,Unknown,Serious injury                       ,710  C 9 ,145.9462,-38.47637,STREET         ,Cross intersection                     
T20160016360,2016,July,Serious injury accident                   ,Unknown,Serious injury                       ,89   G 9 ,145.18173000000002,-37.99507,ROAD           ,Cross intersection                     
T20160016360,2016,July,Serious injury accident                   ,Unknown,Serious injury                       ,89   G 9 ,145.18173000000002,-37.99507,ROAD           ,Cross intersection                     
T20160011042,2016,May,Serious injury accident                   ,80,Serious injury                       ,77   F 9 ,145.046,-37.94912,HIGHWAY        ,Cross intersection                     
T20160011042,2016,May,Serious injury accident                   ,80,Serious injury                       ,77   F 9 ,145.046,-37.94912,HIGHWAY        ,Cross intersection                     
T20160011042,2016,May,Serious injury accident                   ,80,Serious injury                       ,77   F 9 ,145.046,-37.94912,HIGHWAY        ,Cross intersection                     
T20160011042,2016,May,Serious injury accident                   ,80,Serious injury                       ,77   F 9 ,145.046,-37.94912,HIGHWAY        ,Cross intersection                     
T20160011042,2016,May,Serious injury accident                   ,80,Serious injury                       ,77   F 9 ,145.046,-37.94912,HIGHWAY        ,Cross intersection                     
T20160011042,2016,May,Serious injury accident                   ,80,Serious injury                       ,77   F 9 ,145.046,-37.94912,HIGHWAY        ,Cross intersection                     
T20160011042,2016,May,Serious injury accident                   ,80,Serious injury                       ,77   F 9 ,145.046,-37.94912,HIGHWAY        ,Cross intersection                     
T20160011042,2016,May,Serious injury accident                   ,80,Serious injury                       ,77   F 9 ,145.046,-37.94912,HIGHWAY        ,Cross intersection                     
T20160012862,2016,June,Serious injury accident                   ,80,Serious injury                       ,102  G 7 ,145.13666,-38.1634,HIGHWAY        ,Cross intersection                     
T20160012862,2016,June,Serious injury accident                   ,80,Serious injury                       ,102  G 7 ,145.13666,-38.1634,HIGHWAY        ,Cross intersection                     
T20160012862,2016,June,Serious injury accident                   ,80,Serious injury                       ,102  G 7 ,145.13666,-38.1634,HIGHWAY        ,Cross intersection                     
T20160012862,2016,June,Serious injury accident                   ,80,Serious injury                       ,102  G 7 ,145.13666,-38.1634,HIGHWAY        ,Cross intersection                     
T20160018317,2016,August,Serious injury accident                   ,70,Serious injury                       ,90   B 4 ,145.20362,-37.97527,HIGHWAY        ,Cross intersection                     
T20160018317,2016,August,Serious injury accident                   ,70,Serious injury                       ,90   B 4 ,145.20362,-37.97527,HIGHWAY        ,Cross intersection                     
T20160018317,2016,August,Serious injury accident                   ,70,Serious injury                       ,90   B 4 ,145.20362,-37.97527,HIGHWAY        ,Cross intersection                     
T20160018317,2016,August,Serious injury accident                   ,70,Serious injury                       ,90   B 4 ,145.20362,-37.97527,HIGHWAY        ,Cross intersection                     
T20160018317,2016,August,Serious injury accident                   ,70,Serious injury                       ,90   B 4 ,145.20362,-37.97527,HIGHWAY        ,Cross intersection                     
T20160018317,2016,August,Serious injury accident                   ,70,Serious injury                       ,90   B 4 ,145.20362,-37.97527,HIGHWAY        ,Cross intersection                     
T20160018317,2016,August,Serious injury accident                   ,70,Serious injury                       ,90   B 4 ,145.20362,-37.97527,HIGHWAY        ,Cross intersection                     
T20160018317,2016,August,Serious injury accident                   ,70,Serious injury                       ,90   B 4 ,145.20362,-37.97527,HIGHWAY        ,Cross intersection                     
T20160001473,2016,January,Serious injury accident                   ,60,Serious injury                       ,90   D 7 ,145.2139,-37.98458,STREET         ,Cross intersection                     
T20160001473,2016,January,Serious injury accident                   ,60,Serious injury                       ,90   D 7 ,145.2139,-37.98458,STREET         ,Cross intersection                     
T20160001473,2016,January,Serious injury accident                   ,60,Serious injury                       ,90   D 7 ,145.2139,-37.98458,STREET         ,Cross intersection                     
T20160001473,2016,January,Serious injury accident                   ,60,Serious injury                       ,90   D 7 ,145.2139,-37.98458,STREET         ,Cross intersection                     
T20160001473,2016,January,Serious injury accident                   ,60,Serious injury                       ,90   D 7 ,145.2139,-37.98458,STREET         ,Cross intersection                     
T20160001473,2016,January,Serious injury accident                   ,60,Serious injury                       ,90   D 7 ,145.2139,-37.98458,STREET         ,Cross intersection                     
T20160001473,2016,January,Serious injury accident                   ,60,Serious injury                       ,90   D 7 ,145.2139,-37.98458,STREET         ,Cross intersection                     
T20160001473,2016,January,Serious injury accident                   ,60,Serious injury                       ,90   D 7 ,145.2139,-37.98458,STREET         ,Cross intersection                     
T20160020081,2016,September,Serious injury accident                   ,70,Serious injury                       ,74   F 6 ,145.30929,-37.89349,HIGHWAY        ,Cross intersection                     
T20160020081,2016,September,Serious injury accident                   ,70,Serious injury                       ,74   F 6 ,145.30929,-37.89349,HIGHWAY        ,Cross intersection                     
T20160020081,2016,September,Serious injury accident                   ,70,Serious injury                       ,74   F 6 ,145.30929,-37.89349,HIGHWAY        ,Cross intersection                     
T20160020081,2016,September,Serious injury accident                   ,70,Serious injury                       ,74   F 6 ,145.30929,-37.89349,HIGHWAY        ,Cross intersection                     
T20160020081,2016,September,Serious injury accident                   ,70,Serious injury                       ,74   F 6 ,145.30929,-37.89349,HIGHWAY        ,Cross intersection                     
T20160020081,2016,September,Serious injury accident                   ,70,Serious injury                       ,74   F 6 ,145.30929,-37.89349,HIGHWAY        ,Cross intersection                     
T20160020081,2016,September,Serious injury accident                   ,70,Serious injury                       ,74   F 6 ,145.30929,-37.89349,HIGHWAY        ,Cross intersection                     
T20160020081,2016,September,Serious injury accident                   ,70,Serious injury                       ,74   F 6 ,145.30929,-37.89349,HIGHWAY        ,Cross intersection                     
T20160012814,2016,June,Serious injury accident                   ,60,Serious injury                       ,90   C 8 ,145.20786999999999,-37.99119,ROAD           ,Cross intersection                     
T20160012814,2016,June,Serious injury accident                   ,60,Serious injury                       ,90   C 8 ,145.20786999999999,-37.99119,ROAD           ,Cross intersection                     
T20160014825,2016,July,Serious injury accident                   ,100,Serious injury                       ,102  H 2 ,145.88015,-38.53004,HIGHWAY        ,Cross intersection                     
T20160014825,2016,July,Serious injury accident                   ,100,Serious injury                       ,102  H 2 ,145.88015,-38.53004,HIGHWAY        ,Cross intersection                     
T20160014825,2016,July,Serious injury accident                   ,100,Serious injury                       ,102  H 2 ,145.88015,-38.53004,HIGHWAY        ,Cross intersection                     
T20160014825,2016,July,Serious injury accident                   ,100,Serious injury                       ,102  H 2 ,145.88015,-38.53004,HIGHWAY        ,Cross intersection                     
T20160010212,2016,May,Serious injury accident                   ,60,Serious injury                       ,79   K 8 ,145.15313999999998,-37.94715,ROAD           ,Cross intersection                     
T20160010212,2016,May,Serious injury accident                   ,60,Serious injury                       ,79   K 8 ,145.15313999999998,-37.94715,ROAD           ,Cross intersection                     
T20160010212,2016,May,Serious injury accident                   ,60,Serious injury                       ,79   K 8 ,145.15313999999998,-37.94715,ROAD           ,Cross intersection                     
T20160010212,2016,May,Serious injury accident                   ,60,Serious injury                       ,79   K 8 ,145.15313999999998,-37.94715,ROAD           ,Cross intersection                     
T20160010212,2016,May,Serious injury accident                   ,60,Serious injury                       ,79   K 8 ,145.15313999999998,-37.94715,ROAD           ,Cross intersection                     
T20160010212,2016,May,Serious injury accident                   ,60,Serious injury                       ,79   K 8 ,145.15313999999998,-37.94715,ROAD           ,Cross intersection                     
T20160010212,2016,May,Serious injury accident                   ,60,Serious injury                       ,79   K 8 ,145.15313999999998,-37.94715,ROAD           ,Cross intersection                     
T20160010212,2016,May,Serious injury accident                   ,60,Serious injury                       ,79   K 8 ,145.15313999999998,-37.94715,ROAD           ,Cross intersection                     
T20160011492,2016,May,Serious injury accident                   ,80,Serious injury                       ,465  G 11,144.33792,-38.219609999999996,ROAD           ,Cross intersection                     
T20140005412,2014,March,Serious injury accident                   ,60,Serious injury                       ,68   F 4 ,145.04613,-37.88727,ROAD           ,Cross intersection                     
T20140005412,2014,March,Serious injury accident                   ,60,Serious injury                       ,68   F 4 ,145.04613,-37.88727,ROAD           ,Cross intersection                     
T20140008060,2014,April,Serious injury accident                   ,80,Serious injury                       ,203  J 3 ,144.74708,-37.83944,ROAD           ,Cross intersection                     
T20140008060,2014,April,Serious injury accident                   ,80,Serious injury                       ,203  J 3 ,144.74708,-37.83944,ROAD           ,Cross intersection                     
T20140002263,2014,February,Serious injury accident                   ,60,Serious injury                       ,59   F 10,145.04463,-37.86445,ROAD           ,Cross intersection                     
T20140002263,2014,February,Serious injury accident                   ,60,Serious injury                       ,59   F 10,145.04463,-37.86445,ROAD           ,Cross intersection                     
T20140009230,2014,May,Serious injury accident                   ,60,Serious injury                       ,29   C 7 ,144.94377,-37.764829999999996,ROAD           ,Cross intersection                     
T20140009230,2014,May,Serious injury accident                   ,60,Serious injury                       ,29   C 7 ,144.94377,-37.764829999999996,ROAD           ,Cross intersection                     
T20140006685,2014,March,Serious injury accident                   ,80,Serious injury                       ,51   E 10,145.30424,-37.821509999999996,ROAD           ,Cross intersection                     
T20140006685,2014,March,Serious injury accident                   ,80,Serious injury                       ,51   E 10,145.30424,-37.821509999999996,ROAD           ,Cross intersection                     
T20140000675,2014,January,Serious injury accident                   ,60,Serious injury                       ,47   G 12,145.1363,-37.83041,ROAD           ,Cross intersection                     
T20140000675,2014,January,Serious injury accident                   ,60,Serious injury                       ,47   G 12,145.1363,-37.83041,ROAD           ,Cross intersection                     
T20140003708,2014,February,Serious injury accident                   ,100,Serious injury                       ,190  E 12,144.99469,-38.40144,ROAD           ,Cross intersection                     
T20140003708,2014,February,Serious injury accident                   ,100,Serious injury                       ,190  E 12,144.99469,-38.40144,ROAD           ,Cross intersection                     
T20140012338,2014,June,Serious injury accident                   ,60,Serious injury                       ,49   G 10,145.22732,-37.82056,ROAD           ,Cross intersection                     
T20140012338,2014,June,Serious injury accident                   ,60,Serious injury                       ,49   G 10,145.22732,-37.82056,ROAD           ,Cross intersection                     
T20140012338,2014,June,Serious injury accident                   ,60,Serious injury                       ,49   G 10,145.22732,-37.82056,ROAD           ,Cross intersection                     
T20140012338,2014,June,Serious injury accident                   ,60,Serious injury                       ,49   G 10,145.22732,-37.82056,ROAD           ,Cross intersection                     
T20140008874,2014,April,Serious injury accident                   ,80,Serious injury                       ,180  E 11,144.95266999999998,-37.650999999999996,ROAD           ,Cross intersection                     
T20140008874,2014,April,Serious injury accident                   ,80,Serious injury                       ,180  E 11,144.95266999999998,-37.650999999999996,ROAD           ,Cross intersection                     
T20140006849,2014,April,Serious injury accident                   ,80,Serious injury                       ,63   J 6 ,145.23408999999998,-37.84967,ROAD           ,Cross intersection                     
T20140006849,2014,April,Serious injury accident                   ,80,Serious injury                       ,63   J 6 ,145.23408999999998,-37.84967,ROAD           ,Cross intersection                     
T20140011699,2014,June,Serious injury accident                   ,60,Serious injury                       ,79   G 12,145.13681,-37.96052,ROAD           ,Cross intersection                     
T20140011699,2014,June,Serious injury accident                   ,60,Serious injury                       ,79   G 12,145.13681,-37.96052,ROAD           ,Cross intersection                     
T20140008922,2014,May,Serious injury accident                   ,70,Serious injury                       ,26   E 10,144.82039,-37.77616,HIGHWAY        ,Cross intersection                     
T20140008922,2014,May,Serious injury accident                   ,70,Serious injury                       ,26   E 10,144.82039,-37.77616,HIGHWAY        ,Cross intersection                     
T20140007178,2014,April,Serious injury accident                   ,60,Serious injury                       ,13   F 10,144.78086000000002,-37.7343,ROAD           ,Cross intersection                     
T20140007178,2014,April,Serious injury accident                   ,60,Serious injury                       ,13   F 10,144.78086000000002,-37.7343,ROAD           ,Cross intersection                     
T20140008580,2014,April,Serious injury accident                   ,60,Serious injury                       ,8    J 11,145.0114,-37.69485,ROAD           ,Cross intersection                     
T20140008580,2014,April,Serious injury accident                   ,60,Serious injury                       ,8    J 11,145.0114,-37.69485,ROAD           ,Cross intersection                     
T20140008580,2014,April,Serious injury accident                   ,60,Serious injury                       ,8    J 11,145.0114,-37.69485,ROAD           ,Cross intersection                     
T20140008580,2014,April,Serious injury accident                   ,60,Serious injury                       ,8    J 11,145.0114,-37.69485,ROAD           ,Cross intersection                     
T20140003799,2014,February,Serious injury accident                   ,60,Serious injury                       ,432  B 10,144.35817,-38.083459999999995,ROAD           ,Cross intersection                     
T20140003799,2014,February,Serious injury accident                   ,60,Serious injury                       ,432  B 10,144.35817,-38.083459999999995,ROAD           ,Cross intersection                     
T20140004789,2014,March,Serious injury accident                   ,100,Serious injury                       ,190  E 12,144.99469,-38.40144,ROAD           ,Cross intersection                     
T20140004789,2014,March,Serious injury accident                   ,100,Serious injury                       ,190  E 12,144.99469,-38.40144,ROAD           ,Cross intersection                     
T20140006578,2014,March,Serious injury accident                   ,60,Serious injury                       ,206  D 6 ,144.68048000000002,-37.893840000000004,ROAD           ,Cross intersection                     
T20140006578,2014,March,Serious injury accident                   ,60,Serious injury                       ,206  D 6 ,144.68048000000002,-37.893840000000004,ROAD           ,Cross intersection                     
T20140004929,2014,March,Serious injury accident                   ,80,Serious injury                       ,93   D 5 ,145.12427,-38.02196,ROAD           ,Cross intersection                     
T20140004929,2014,March,Serious injury accident                   ,80,Serious injury                       ,93   D 5 ,145.12427,-38.02196,ROAD           ,Cross intersection                     
T20140004929,2014,March,Serious injury accident                   ,80,Serious injury                       ,93   D 5 ,145.12427,-38.02196,ROAD           ,Cross intersection                     
T20140004929,2014,March,Serious injury accident                   ,80,Serious injury                       ,93   D 5 ,145.12427,-38.02196,ROAD           ,Cross intersection                     
T20140010272,2014,May,Serious injury accident                   ,Unknown,Serious injury                       ,205  K 8 ,144.66289,-37.90191,ROAD           ,Cross intersection                     
T20140010272,2014,May,Serious injury accident                   ,Unknown,Serious injury                       ,205  K 8 ,144.66289,-37.90191,ROAD           ,Cross intersection                     
T20140013143,2014,June,Serious injury accident                   ,40,Serious injury                       ,30   K 10,145.01814,-37.77892,ROAD           ,Cross intersection                     
T20140013143,2014,June,Serious injury accident                   ,40,Serious injury                       ,30   K 10,145.01814,-37.77892,ROAD           ,Cross intersection                     
T20140013143,2014,June,Serious injury accident                   ,40,Serious injury                       ,30   K 10,145.01814,-37.77892,ROAD           ,Cross intersection                     
T20140013143,2014,June,Serious injury accident                   ,40,Serious injury                       ,30   K 10,145.01814,-37.77892,ROAD           ,Cross intersection                     
T20140006273,2014,March,Serious injury accident                   ,60,Serious injury                       ,30   E 11,144.99396000000002,-37.78074,PARADE         ,Cross intersection                     
T20140006273,2014,March,Serious injury accident                   ,60,Serious injury                       ,30   E 11,144.99396000000002,-37.78074,PARADE         ,Cross intersection                     
T20140006273,2014,March,Serious injury accident                   ,60,Serious injury                       ,30   E 11,144.99396000000002,-37.78074,PARADE         ,Cross intersection                     
T20140006273,2014,March,Serious injury accident                   ,60,Serious injury                       ,30   E 11,144.99396000000002,-37.78074,PARADE         ,Cross intersection                     
T20140011367,2014,June,Serious injury accident                   ,60,Serious injury                       ,27   F 11,144.86893999999998,-37.78287,HIGHWAY        ,Cross intersection                     
T20140011367,2014,June,Serious injury accident                   ,60,Serious injury                       ,27   F 11,144.86893999999998,-37.78287,HIGHWAY        ,Cross intersection                     
T20140011367,2014,June,Serious injury accident                   ,60,Serious injury                       ,27   F 11,144.86893999999998,-37.78287,HIGHWAY        ,Cross intersection                     
T20140011367,2014,June,Serious injury accident                   ,60,Serious injury                       ,27   F 11,144.86893999999998,-37.78287,HIGHWAY        ,Cross intersection                     
T20140009184,2014,May,Serious injury accident                   ,70,Serious injury                       ,8    J 11,145.0114,-37.69485,ROAD           ,Cross intersection                     
T20140009184,2014,May,Serious injury accident                   ,70,Serious injury                       ,8    J 11,145.0114,-37.69485,ROAD           ,Cross intersection                     
T20140008789,2014,April,Serious injury accident                   ,100,Serious injury                       ,142  F 5 ,145.31063999999998,-38.199040000000004,ROAD           ,Cross intersection                     
T20140008789,2014,April,Serious injury accident                   ,100,Serious injury                       ,142  F 5 ,145.31063999999998,-38.199040000000004,ROAD           ,Cross intersection                     
T20140008877,2014,April,Serious injury accident                   ,80,Serious injury                       ,110  E 7 ,145.30595,-38.031279999999995,ROAD           ,Cross intersection                     
T20140008877,2014,April,Serious injury accident                   ,80,Serious injury                       ,110  E 7 ,145.30595,-38.031279999999995,ROAD           ,Cross intersection                     
T20140008877,2014,April,Serious injury accident                   ,80,Serious injury                       ,110  E 7 ,145.30595,-38.031279999999995,ROAD           ,Cross intersection                     
T20140008877,2014,April,Serious injury accident                   ,80,Serious injury                       ,110  E 7 ,145.30595,-38.031279999999995,ROAD           ,Cross intersection                     
T20150003010,2015,February,Serious injury accident                   ,80,Serious injury                       ,93   H 2 ,145.14078999999998,-38.0108,ROAD           ,Cross intersection                     
T20150003010,2015,February,Serious injury accident                   ,80,Serious injury                       ,93   H 2 ,145.14078999999998,-38.0108,ROAD           ,Cross intersection                     
T20150010674,2015,May,Serious injury accident                   ,60,Serious injury                       ,451  J 3 ,144.34713,-38.14676,STREET         ,Cross intersection                     
T20150010674,2015,May,Serious injury accident                   ,60,Serious injury                       ,451  J 3 ,144.34713,-38.14676,STREET         ,Cross intersection                     
T20150020792,2015,May,Serious injury accident                   ,50,Serious injury                       ,437  B 9 ,144.97849,-37.82329,BOULEVARD      ,Cross intersection                     
T20150020792,2015,May,Serious injury accident                   ,50,Serious injury                       ,437  B 9 ,144.97849,-37.82329,BOULEVARD      ,Cross intersection                     
T20150020792,2015,May,Serious injury accident                   ,50,Serious injury                       ,437  B 9 ,144.97849,-37.82329,BOULEVARD      ,Cross intersection                     
T20150020792,2015,May,Serious injury accident                   ,50,Serious injury                       ,437  B 9 ,144.97849,-37.82329,BOULEVARD      ,Cross intersection                     
T20150015559,2015,July,Serious injury accident                   ,80,Serious injury                       ,95   D 3 ,145.21535,-38.01461,ROAD           ,Cross intersection                     
T20150015559,2015,July,Serious injury accident                   ,80,Serious injury                       ,95   D 3 ,145.21535,-38.01461,ROAD           ,Cross intersection                     
T20150013961,2015,July,Serious injury accident                   ,80,Serious injury                       ,95   K 5 ,145.23911999999999,-38.02094,HIGHWAY        ,Cross intersection                     
T20150013961,2015,July,Serious injury accident                   ,80,Serious injury                       ,95   K 5 ,145.23911999999999,-38.02094,HIGHWAY        ,Cross intersection                     
T20150002198,2015,February,Serious injury accident                   ,70,Serious injury                       ,30   D 8 ,144.99122,-37.768390000000004,ROAD           ,Cross intersection                     
T20150002198,2015,February,Serious injury accident                   ,70,Serious injury                       ,30   D 8 ,144.99122,-37.768390000000004,ROAD           ,Cross intersection                     
T20150010202,2015,May,Serious injury accident                   ,80,Serious injury                       ,80   E 8 ,145.17264,-37.94753,HIGHWAY        ,Cross intersection                     
T20150010202,2015,May,Serious injury accident                   ,80,Serious injury                       ,80   E 8 ,145.17264,-37.94753,HIGHWAY        ,Cross intersection                     
T20150012086,2015,June,Serious injury accident                   ,80,Serious injury                       ,88   J 6 ,145.14616999999998,-37.982440000000004,ROAD EX        ,Cross intersection                     
T20150012086,2015,June,Serious injury accident                   ,80,Serious injury                       ,88   J 6 ,145.14616999999998,-37.982440000000004,ROAD EX        ,Cross intersection                     
T20150005163,2015,March,Serious injury accident                   ,80,Serious injury                       ,129  H 9 ,145.27643999999998,-38.082240000000006,HIGHWAY        ,Cross intersection                     
T20150005163,2015,March,Serious injury accident                   ,80,Serious injury                       ,129  H 9 ,145.27643999999998,-38.082240000000006,HIGHWAY        ,Cross intersection                     
T20150001102,2015,January,Serious injury accident                   ,80,Serious injury                       ,646  A 12,144.97888,-37.41966,STREET         ,Cross intersection                     
T20150001102,2015,January,Serious injury accident                   ,80,Serious injury                       ,646  A 12,144.97888,-37.41966,STREET         ,Cross intersection                     
T20150013578,2015,June,Serious injury accident                   ,80,Serious injury                       ,89   G 11,145.18084,-37.999790000000004,BYPASS         ,Cross intersection                     
T20150013578,2015,June,Serious injury accident                   ,80,Serious injury                       ,89   G 11,145.18084,-37.999790000000004,BYPASS         ,Cross intersection                     
T20150016012,2015,August,Serious injury accident                   ,Unknown,Serious injury                       ,149  D 8 ,145.21469,-38.25288,ROAD           ,Cross intersection                     
T20150016012,2015,August,Serious injury accident                   ,Unknown,Serious injury                       ,149  D 8 ,145.21469,-38.25288,ROAD           ,Cross intersection                     
T20150008199,2015,April,Serious injury accident                   ,60,Serious injury                       ,67   K 8 ,145.01918,-37.90136,ROAD           ,Cross intersection                     
T20150008199,2015,April,Serious injury accident                   ,60,Serious injury                       ,67   K 8 ,145.01918,-37.90136,ROAD           ,Cross intersection                     
T20150010113,2015,March,Serious injury accident                   ,60,Serious injury                       ,37   F 6 ,145.31054,-37.761340000000004,HIGHWAY        ,Cross intersection                     
T20150010113,2015,March,Serious injury accident                   ,60,Serious injury                       ,37   F 6 ,145.31054,-37.761340000000004,HIGHWAY        ,Cross intersection                     
T20150007994,2015,April,Serious injury accident                   ,100,Serious injury                       ,32   C 8 ,145.06829,-36.43574,HIGHWAY        ,Cross intersection                     
T20150007994,2015,April,Serious injury accident                   ,100,Serious injury                       ,32   C 8 ,145.06829,-36.43574,HIGHWAY        ,Cross intersection                     
T20150014693,2015,July,Serious injury accident                   ,50,Serious injury                       ,672  F 12,145.35578,-36.395309999999995,STREET         ,Cross intersection                     
T20150014693,2015,July,Serious injury accident                   ,50,Serious injury                       ,672  F 12,145.35578,-36.395309999999995,STREET         ,Cross intersection                     
T20150008448,2015,April,Serious injury accident                   ,60,Serious injury                       ,32   B 5 ,145.06905,-37.75973,STREET         ,Cross intersection                     
T20150008448,2015,April,Serious injury accident                   ,60,Serious injury                       ,32   B 5 ,145.06905,-37.75973,STREET         ,Cross intersection                     
T20150015201,2015,July,Serious injury accident                   ,100,Serious injury                       ,34   H 2 ,146.42848999999998,-36.0587,HIGHWAY        ,Cross intersection                     
T20150015201,2015,July,Serious injury accident                   ,100,Serious injury                       ,34   H 2 ,146.42848999999998,-36.0587,HIGHWAY        ,Cross intersection                     
T20150005087,2015,March,Serious injury accident                   ,70,Serious injury                       ,2G   G 1 ,144.99132,-37.809909999999995,STREET         ,Cross intersection                     
T20150005087,2015,March,Serious injury accident                   ,70,Serious injury                       ,2G   G 1 ,144.99132,-37.809909999999995,STREET         ,Cross intersection                     
T20150010676,2015,May,Serious injury accident                   ,60,Serious injury                       ,672  H 12,145.36292,-36.39391,STREET         ,Cross intersection                     
T20150010676,2015,May,Serious injury accident                   ,60,Serious injury                       ,672  H 12,145.36292,-36.39391,STREET         ,Cross intersection                     
T20150012835,2015,June,Serious injury accident                   ,100,Serious injury                       ,453  E 8 ,144.21797,-38.21246,HIGHWAY        ,Cross intersection                     
T20150012835,2015,June,Serious injury accident                   ,100,Serious injury                       ,453  E 8 ,144.21797,-38.21246,HIGHWAY        ,Cross intersection                     
T20150012835,2015,June,Serious injury accident                   ,100,Serious injury                       ,453  E 8 ,144.21797,-38.21246,HIGHWAY        ,Cross intersection                     
T20150012835,2015,June,Serious injury accident                   ,100,Serious injury                       ,453  E 8 ,144.21797,-38.21246,HIGHWAY        ,Cross intersection                     
T20150011269,2015,May,Serious injury accident                   ,100,Serious injury                       ,453  E 8 ,144.21797,-38.21246,HIGHWAY        ,Cross intersection                     
T20150011269,2015,May,Serious injury accident                   ,100,Serious injury                       ,453  E 8 ,144.21797,-38.21246,HIGHWAY        ,Cross intersection                     
T20150003422,2015,February,Serious injury accident                   ,100,Serious injury                       ,91   J 7 ,143.45642,-38.34509,HIGHWAY        ,Cross intersection                     
T20150003422,2015,February,Serious injury accident                   ,100,Serious injury                       ,91   J 7 ,143.45642,-38.34509,HIGHWAY        ,Cross intersection                     
T20150008241,2015,April,Serious injury accident                   ,70,Serious injury                       ,441  F 8 ,144.3326,-38.11868,ROAD           ,Cross intersection                     
T20150008241,2015,April,Serious injury accident                   ,70,Serious injury                       ,441  F 8 ,144.3326,-38.11868,ROAD           ,Cross intersection                     
T20150013961,2015,July,Serious injury accident                   ,80,Serious injury                       ,95   K 5 ,145.23911999999999,-38.02094,HIGHWAY        ,Cross intersection                     
T20150013961,2015,July,Serious injury accident                   ,80,Serious injury                       ,95   K 5 ,145.23911999999999,-38.02094,HIGHWAY        ,Cross intersection                     
T20140000668,2014,January,Serious injury accident                   ,80,Serious injury                       ,132  H 4 ,145.23355,-38.10711,HIGHWAY        ,Cross intersection                     
T20140000668,2014,January,Serious injury accident                   ,80,Serious injury                       ,132  H 4 ,145.23355,-38.10711,HIGHWAY        ,Cross intersection                     
T20140000668,2014,January,Serious injury accident                   ,80,Serious injury                       ,132  H 4 ,145.23355,-38.10711,HIGHWAY        ,Cross intersection                     
T20140000668,2014,January,Serious injury accident                   ,80,Serious injury                       ,132  H 4 ,145.23355,-38.10711,HIGHWAY        ,Cross intersection                     
T20140000668,2014,January,Serious injury accident                   ,80,Serious injury                       ,132  H 4 ,145.23355,-38.10711,HIGHWAY        ,Cross intersection                     
T20140000668,2014,January,Serious injury accident                   ,80,Serious injury                       ,132  H 4 ,145.23355,-38.10711,HIGHWAY        ,Cross intersection                     
T20140000668,2014,January,Serious injury accident                   ,80,Serious injury                       ,132  H 4 ,145.23355,-38.10711,HIGHWAY        ,Cross intersection                     
T20140000668,2014,January,Serious injury accident                   ,80,Serious injury                       ,132  H 4 ,145.23355,-38.10711,HIGHWAY        ,Cross intersection                     
T20140010292,2014,May,Serious injury accident                   ,60,Serious injury                       ,91A  H 6 ,145.22065,-37.9856,HIGHWAY        ,Cross intersection                     
T20140010292,2014,May,Serious injury accident                   ,60,Serious injury                       ,91A  H 6 ,145.22065,-37.9856,HIGHWAY        ,Cross intersection                     
