Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20180000914,2018,January,Serious injury accident                   ,50,Serious injury                       ,91   F 12,145.26848999999999,-38.00261,STREET         ,T intersection                      
T20180000914,2018,January,Serious injury accident                   ,50,Serious injury                       ,91   F 12,145.26848999999999,-38.00261,STREET         ,T intersection                      
T20180000914,2018,January,Serious injury accident                   ,50,Serious injury                       ,91   F 12,145.26848999999999,-38.00261,STREET         ,T intersection                      
T20180000914,2018,January,Serious injury accident                   ,50,Serious injury                       ,91   F 12,145.26848999999999,-38.00261,STREET         ,T intersection                      
T20180000914,2018,January,Serious injury accident                   ,50,Serious injury                       ,91   F 12,145.26848999999999,-38.00261,STREET         ,T intersection                      
T20180000914,2018,January,Serious injury accident                   ,50,Serious injury                       ,91   F 12,145.26848999999999,-38.00261,STREET         ,T intersection                      
T20180000914,2018,January,Serious injury accident                   ,50,Serious injury                       ,91   F 12,145.26848999999999,-38.00261,STREET         ,T intersection                      
T20180005551,2018,March,Serious injury accident                   ,60,Serious injury                       ,41   D 2 ,144.85756999999998,-37.79213,ROAD           ,T intersection                      
T20180005551,2018,March,Serious injury accident                   ,60,Serious injury                       ,41   D 2 ,144.85756999999998,-37.79213,ROAD           ,T intersection                      
T20180005551,2018,March,Serious injury accident                   ,60,Serious injury                       ,41   D 2 ,144.85756999999998,-37.79213,ROAD           ,T intersection                      
T20180005551,2018,March,Serious injury accident                   ,60,Serious injury                       ,41   D 2 ,144.85756999999998,-37.79213,ROAD           ,T intersection                      
T20180005551,2018,March,Serious injury accident                   ,60,Serious injury                       ,41   D 2 ,144.85756999999998,-37.79213,ROAD           ,T intersection                      
T20180005551,2018,March,Serious injury accident                   ,60,Serious injury                       ,41   D 2 ,144.85756999999998,-37.79213,ROAD           ,T intersection                      
T20180005551,2018,March,Serious injury accident                   ,60,Serious injury                       ,41   D 2 ,144.85756999999998,-37.79213,ROAD           ,T intersection                      
T20180005551,2018,March,Serious injury accident                   ,60,Serious injury                       ,41   D 2 ,144.85756999999998,-37.79213,ROAD           ,T intersection                      
T20180016279,2018,August,Serious injury accident                   ,50,Serious injury                       ,130  B 1 ,145.29204,-38.05102,COURT          ,T intersection                      
T20180016279,2018,August,Serious injury accident                   ,50,Serious injury                       ,130  B 1 ,145.29204,-38.05102,COURT          ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180008026,2018,April,Serious injury accident                   ,50,Serious injury                       ,50   B 6 ,145.24851,-37.80689,AVENUE         ,T intersection                      
T20180005073,2018,March,Serious injury accident                   ,60,Serious injury                       ,9    D 5 ,145.03635,-37.67068,DRIVE          ,T intersection                      
T20180005073,2018,March,Serious injury accident                   ,60,Serious injury                       ,9    D 5 ,145.03635,-37.67068,DRIVE          ,T intersection                      
T20180005073,2018,March,Serious injury accident                   ,60,Serious injury                       ,9    D 5 ,145.03635,-37.67068,DRIVE          ,T intersection                      
T20180005073,2018,March,Serious injury accident                   ,60,Serious injury                       ,9    D 5 ,145.03635,-37.67068,DRIVE          ,T intersection                      
T20180005073,2018,March,Serious injury accident                   ,60,Serious injury                       ,9    D 5 ,145.03635,-37.67068,DRIVE          ,T intersection                      
T20180005073,2018,March,Serious injury accident                   ,60,Serious injury                       ,9    D 5 ,145.03635,-37.67068,DRIVE          ,T intersection                      
T20180002012,2018,February,Serious injury accident                   ,40,Serious injury                       ,67   H 3 ,145.00759,-37.88348,STREET         ,T intersection                      
T20180002012,2018,February,Serious injury accident                   ,40,Serious injury                       ,67   H 3 ,145.00759,-37.88348,STREET         ,T intersection                      
T20180002012,2018,February,Serious injury accident                   ,40,Serious injury                       ,67   H 3 ,145.00759,-37.88348,STREET         ,T intersection                      
T20180002012,2018,February,Serious injury accident                   ,40,Serious injury                       ,67   H 3 ,145.00759,-37.88348,STREET         ,T intersection                      
T20180001208,2018,January,Serious injury accident                   ,100,Serious injury                       ,40   D 3 ,142.16836999999998,-36.60804,ROAD           ,T intersection                      
T20180001208,2018,January,Serious injury accident                   ,100,Serious injury                       ,40   D 3 ,142.16836999999998,-36.60804,ROAD           ,T intersection                      
T20180001208,2018,January,Serious injury accident                   ,100,Serious injury                       ,40   D 3 ,142.16836999999998,-36.60804,ROAD           ,T intersection                      
T20180001208,2018,January,Serious injury accident                   ,100,Serious injury                       ,40   D 3 ,142.16836999999998,-36.60804,ROAD           ,T intersection                      
T20180001208,2018,January,Serious injury accident                   ,100,Serious injury                       ,40   D 3 ,142.16836999999998,-36.60804,ROAD           ,T intersection                      
T20180001208,2018,January,Serious injury accident                   ,100,Serious injury                       ,40   D 3 ,142.16836999999998,-36.60804,ROAD           ,T intersection                      
T20180001208,2018,January,Serious injury accident                   ,100,Serious injury                       ,40   D 3 ,142.16836999999998,-36.60804,ROAD           ,T intersection                      
T20180001208,2018,January,Serious injury accident                   ,100,Serious injury                       ,40   D 3 ,142.16836999999998,-36.60804,ROAD           ,T intersection                      
T20180019644,2018,October,Serious injury accident                   ,60,Serious injury                       ,101  G 12,145.09247,-38.17872,ROAD           ,T intersection                      
T20180019644,2018,October,Serious injury accident                   ,60,Serious injury                       ,101  G 12,145.09247,-38.17872,ROAD           ,T intersection                      
T20150005622,2015,March,Serious injury accident                   ,100,Serious injury                       ,97   H 6 ,146.41346000000001,-38.279140000000005,WAY            ,T intersection                      
T20150005622,2015,March,Serious injury accident                   ,100,Serious injury                       ,97   H 6 ,146.41346000000001,-38.279140000000005,WAY            ,T intersection                      
T20150015161,2015,July,Serious injury accident                   ,70,Serious injury                       ,77   B 4 ,145.02878,-37.93224,ROAD           ,T intersection                      
T20150015161,2015,July,Serious injury accident                   ,70,Serious injury                       ,77   B 4 ,145.02878,-37.93224,ROAD           ,T intersection                      
T20150015161,2015,July,Serious injury accident                   ,70,Serious injury                       ,77   B 4 ,145.02878,-37.93224,ROAD           ,T intersection                      
T20150015161,2015,July,Serious injury accident                   ,70,Serious injury                       ,77   B 4 ,145.02878,-37.93224,ROAD           ,T intersection                      
T20150015161,2015,July,Serious injury accident                   ,70,Serious injury                       ,77   B 4 ,145.02878,-37.93224,ROAD           ,T intersection                      
T20150015161,2015,July,Serious injury accident                   ,70,Serious injury                       ,77   B 4 ,145.02878,-37.93224,ROAD           ,T intersection                      
T20150015161,2015,July,Serious injury accident                   ,70,Serious injury                       ,77   B 4 ,145.02878,-37.93224,ROAD           ,T intersection                      
T20150015161,2015,July,Serious injury accident                   ,70,Serious injury                       ,77   B 4 ,145.02878,-37.93224,ROAD           ,T intersection                      
T20150011848,2015,June,Serious injury accident                   ,70,Serious injury                       ,8    F 6 ,145.00009,-37.67568,ROAD           ,T intersection                      
T20150011848,2015,June,Serious injury accident                   ,70,Serious injury                       ,8    F 6 ,145.00009,-37.67568,ROAD           ,T intersection                      
T20150002941,2015,February,Serious injury accident                   ,60,Serious injury                       ,452  D 8 ,144.36715,-38.165420000000005,STREET         ,T intersection                      
T20150002941,2015,February,Serious injury accident                   ,60,Serious injury                       ,452  D 8 ,144.36715,-38.165420000000005,STREET         ,T intersection                      
T20150002941,2015,February,Serious injury accident                   ,60,Serious injury                       ,452  D 8 ,144.36715,-38.165420000000005,STREET         ,T intersection                      
T20150002941,2015,February,Serious injury accident                   ,60,Serious injury                       ,452  D 8 ,144.36715,-38.165420000000005,STREET         ,T intersection                      
T20150002941,2015,February,Serious injury accident                   ,60,Serious injury                       ,452  D 8 ,144.36715,-38.165420000000005,STREET         ,T intersection                      
T20150002941,2015,February,Serious injury accident                   ,60,Serious injury                       ,452  D 8 ,144.36715,-38.165420000000005,STREET         ,T intersection                      
T20150002941,2015,February,Serious injury accident                   ,60,Serious injury                       ,452  D 8 ,144.36715,-38.165420000000005,STREET         ,T intersection                      
T20150002941,2015,February,Serious injury accident                   ,60,Serious injury                       ,452  D 8 ,144.36715,-38.165420000000005,STREET         ,T intersection                      
T20150003707,2015,February,Serious injury accident                   ,60,Serious injury                       ,76   H 11,145.00971,-37.95875,ROAD           ,T intersection                      
T20150003707,2015,February,Serious injury accident                   ,60,Serious injury                       ,76   H 11,145.00971,-37.95875,ROAD           ,T intersection                      
T20150002639,2015,February,Serious injury accident                   ,70,Serious injury                       ,34   E 3 ,145.17436,-37.75241,ROAD           ,T intersection                      
T20150002639,2015,February,Serious injury accident                   ,70,Serious injury                       ,34   E 3 ,145.17436,-37.75241,ROAD           ,T intersection                      
T20150000257,2015,January,Serious injury accident                   ,60,Serious injury                       ,386  K 9 ,144.93149,-37.59775,AVENUE         ,T intersection                      
T20150000257,2015,January,Serious injury accident                   ,60,Serious injury                       ,386  K 9 ,144.93149,-37.59775,AVENUE         ,T intersection                      
T20150001273,2015,January,Serious injury accident                   ,60,Serious injury                       ,89   J 2 ,145.18945,-37.96693,ROAD           ,T intersection                      
T20150001273,2015,January,Serious injury accident                   ,60,Serious injury                       ,89   J 2 ,145.18945,-37.96693,ROAD           ,T intersection                      
T20150001802,2015,January,Serious injury accident                   ,60,Serious injury                       ,58   K 7 ,145.01621,-37.854929999999996,STREET         ,T intersection                      
T20150001802,2015,January,Serious injury accident                   ,60,Serious injury                       ,58   K 7 ,145.01621,-37.854929999999996,STREET         ,T intersection                      
T20150005598,2015,March,Serious injury accident                   ,100,Serious injury                       ,160  J 6 ,145.01582,-38.33295,ROAD           ,T intersection                      
T20150005598,2015,March,Serious injury accident                   ,100,Serious injury                       ,160  J 6 ,145.01582,-38.33295,ROAD           ,T intersection                      
T20150008159,2015,April,Serious injury accident                   ,80,Serious injury                       ,73   H 3 ,145.2756,-37.88313,ROAD           ,T intersection                      
T20150008159,2015,April,Serious injury accident                   ,80,Serious injury                       ,73   H 3 ,145.2756,-37.88313,ROAD           ,T intersection                      
T20150006071,2015,March,Serious injury accident                   ,70,Serious injury                       ,70   J 4 ,145.14553,-37.88765,ROAD           ,T intersection                      
T20150006071,2015,March,Serious injury accident                   ,70,Serious injury                       ,70   J 4 ,145.14553,-37.88765,ROAD           ,T intersection                      
T20150005334,2015,March,Serious injury accident                   ,80,Serious injury                       ,331  F 4 ,144.58907,-37.6036,ROAD           ,T intersection                      
T20150005334,2015,March,Serious injury accident                   ,80,Serious injury                       ,331  F 4 ,144.58907,-37.6036,ROAD           ,T intersection                      
T20150005334,2015,March,Serious injury accident                   ,80,Serious injury                       ,331  F 4 ,144.58907,-37.6036,ROAD           ,T intersection                      
T20150005334,2015,March,Serious injury accident                   ,80,Serious injury                       ,331  F 4 ,144.58907,-37.6036,ROAD           ,T intersection                      
T20150000971,2015,January,Serious injury accident                   ,60,Serious injury                       ,25   E 9 ,144.77438,-37.77302,ROAD           ,T intersection                      
T20150000971,2015,January,Serious injury accident                   ,60,Serious injury                       ,25   E 9 ,144.77438,-37.77302,ROAD           ,T intersection                      
T20150000387,2015,January,Serious injury accident                   ,80,Serious injury                       ,123  B 3 ,145.42614,-37.84022,ROAD           ,T intersection                      
T20150000387,2015,January,Serious injury accident                   ,80,Serious injury                       ,123  B 3 ,145.42614,-37.84022,ROAD           ,T intersection                      
T20150000387,2015,January,Serious injury accident                   ,80,Serious injury                       ,123  B 3 ,145.42614,-37.84022,ROAD           ,T intersection                      
T20150000387,2015,January,Serious injury accident                   ,80,Serious injury                       ,123  B 3 ,145.42614,-37.84022,ROAD           ,T intersection                      
T20150003540,2015,February,Serious injury accident                   ,60,Serious injury                       ,451  F 5 ,144.33395,-38.1535,AVENUE         ,T intersection                      
T20150003540,2015,February,Serious injury accident                   ,60,Serious injury                       ,451  F 5 ,144.33395,-38.1535,AVENUE         ,T intersection                      
T20150003540,2015,February,Serious injury accident                   ,60,Serious injury                       ,451  F 5 ,144.33395,-38.1535,AVENUE         ,T intersection                      
T20150003540,2015,February,Serious injury accident                   ,60,Serious injury                       ,451  F 5 ,144.33395,-38.1535,AVENUE         ,T intersection                      
T20150003540,2015,February,Serious injury accident                   ,60,Serious injury                       ,451  F 5 ,144.33395,-38.1535,AVENUE         ,T intersection                      
T20150003540,2015,February,Serious injury accident                   ,60,Serious injury                       ,451  F 5 ,144.33395,-38.1535,AVENUE         ,T intersection                      
T20150003540,2015,February,Serious injury accident                   ,60,Serious injury                       ,451  F 5 ,144.33395,-38.1535,AVENUE         ,T intersection                      
T20150003540,2015,February,Serious injury accident                   ,60,Serious injury                       ,451  F 5 ,144.33395,-38.1535,AVENUE         ,T intersection                      
T20150001342,2015,January,Serious injury accident                   ,60,Serious injury                       ,48   B 5 ,145.15913,-37.80379,ROAD           ,T intersection                      
T20150001342,2015,January,Serious injury accident                   ,60,Serious injury                       ,48   B 5 ,145.15913,-37.80379,ROAD           ,T intersection                      
T20150001342,2015,January,Serious injury accident                   ,60,Serious injury                       ,48   B 5 ,145.15913,-37.80379,ROAD           ,T intersection                      
T20150001342,2015,January,Serious injury accident                   ,60,Serious injury                       ,48   B 5 ,145.15913,-37.80379,ROAD           ,T intersection                      
T20150013258,2015,June,Serious injury accident                   ,80,Serious injury                       ,358  J 5 ,144.74723999999998,-37.758990000000004,ROAD           ,T intersection                      
T20150013258,2015,June,Serious injury accident                   ,80,Serious injury                       ,358  J 5 ,144.74723999999998,-37.758990000000004,ROAD           ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150006629,2015,March,Serious injury accident                   ,80,Serious injury                       ,646  E 11,144.99705,-37.41819,STREET         ,T intersection                      
T20150010406,2015,May,Serious injury accident                   ,80,Serious injury                       ,180  D 1 ,144.94631,-37.61247,HIGHWAY        ,T intersection                      
T20150010406,2015,May,Serious injury accident                   ,80,Serious injury                       ,180  D 1 ,144.94631,-37.61247,HIGHWAY        ,T intersection                      
T20150010406,2015,May,Serious injury accident                   ,80,Serious injury                       ,180  D 1 ,144.94631,-37.61247,HIGHWAY        ,T intersection                      
T20150010406,2015,May,Serious injury accident                   ,80,Serious injury                       ,180  D 1 ,144.94631,-37.61247,HIGHWAY        ,T intersection                      
T20150010406,2015,May,Serious injury accident                   ,80,Serious injury                       ,180  D 1 ,144.94631,-37.61247,HIGHWAY        ,T intersection                      
T20150010406,2015,May,Serious injury accident                   ,80,Serious injury                       ,180  D 1 ,144.94631,-37.61247,HIGHWAY        ,T intersection                      
T20150010406,2015,May,Serious injury accident                   ,80,Serious injury                       ,180  D 1 ,144.94631,-37.61247,HIGHWAY        ,T intersection                      
T20150010406,2015,May,Serious injury accident                   ,80,Serious injury                       ,180  D 1 ,144.94631,-37.61247,HIGHWAY        ,T intersection                      
T20150009157,2015,April,Serious injury accident                   ,70,Serious injury                       ,71   H 1 ,145.18587,-37.876459999999994,ROAD           ,T intersection                      
T20150009157,2015,April,Serious injury accident                   ,70,Serious injury                       ,71   H 1 ,145.18587,-37.876459999999994,ROAD           ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008738,2015,April,Serious injury accident                   ,50,Serious injury                       ,442  E 2 ,144.3721,-38.09677,PARADE         ,T intersection                      
T20150008714,2015,April,Serious injury accident                   ,60,Serious injury                       ,64   K 10,145.28547,-37.865159999999996,ROAD           ,T intersection                      
T20150008714,2015,April,Serious injury accident                   ,60,Serious injury                       ,64   K 10,145.28547,-37.865159999999996,ROAD           ,T intersection                      
T20150008714,2015,April,Serious injury accident                   ,60,Serious injury                       ,64   K 10,145.28547,-37.865159999999996,ROAD           ,T intersection                      
T20150008714,2015,April,Serious injury accident                   ,60,Serious injury                       ,64   K 10,145.28547,-37.865159999999996,ROAD           ,T intersection                      
T20150014073,2015,July,Serious injury accident                   ,80,Serious injury                       ,110  D 10,145.30418999999998,-38.04155,ROAD           ,T intersection                      
T20150014073,2015,July,Serious injury accident                   ,80,Serious injury                       ,110  D 10,145.30418999999998,-38.04155,ROAD           ,T intersection                      
T20150009506,2015,May,Serious injury accident                   ,Unknown,Serious injury                       ,77   F 1 ,145.04307,-37.91904,ROAD           ,T intersection                      
T20150009506,2015,May,Serious injury accident                   ,Unknown,Serious injury                       ,77   F 1 ,145.04307,-37.91904,ROAD           ,T intersection                      
T20150009506,2015,May,Serious injury accident                   ,Unknown,Serious injury                       ,77   F 1 ,145.04307,-37.91904,ROAD           ,T intersection                      
T20150009506,2015,May,Serious injury accident                   ,Unknown,Serious injury                       ,77   F 1 ,145.04307,-37.91904,ROAD           ,T intersection                      
T20150010260,2015,May,Serious injury accident                   ,80,Serious injury                       ,704  D 6 ,145.92132,-38.15866,HIGHWAY        ,T intersection                      
T20150010260,2015,May,Serious injury accident                   ,80,Serious injury                       ,704  D 6 ,145.92132,-38.15866,HIGHWAY        ,T intersection                      
T20150003416,2015,February,Serious injury accident                   ,80,Serious injury                       ,244  D 1 ,144.63522,-37.92027,HIGHWAY        ,T intersection                      
T20150003416,2015,February,Serious injury accident                   ,80,Serious injury                       ,244  D 1 ,144.63522,-37.92027,HIGHWAY        ,T intersection                      
T20150001783,2015,January,Serious injury accident                   ,60,Serious injury                       ,33   J 9 ,145.1459,-37.77468,STREET         ,T intersection                      
T20150001783,2015,January,Serious injury accident                   ,60,Serious injury                       ,33   J 9 ,145.1459,-37.77468,STREET         ,T intersection                      
T20150001783,2015,January,Serious injury accident                   ,60,Serious injury                       ,33   J 9 ,145.1459,-37.77468,STREET         ,T intersection                      
T20150001783,2015,January,Serious injury accident                   ,60,Serious injury                       ,33   J 9 ,145.1459,-37.77468,STREET         ,T intersection                      
T20150013044,2015,June,Serious injury accident                   ,60,Serious injury                       ,34   G 11,145.18195,-37.7817,ROAD           ,T intersection                      
T20150013044,2015,June,Serious injury accident                   ,60,Serious injury                       ,34   G 11,145.18195,-37.7817,ROAD           ,T intersection                      
T20150016362,2015,August,Serious injury accident                   ,60,Serious injury                       ,29   H 1 ,144.96627,-37.743159999999996,ROAD           ,T intersection                      
T20150016362,2015,August,Serious injury accident                   ,60,Serious injury                       ,29   H 1 ,144.96627,-37.743159999999996,ROAD           ,T intersection                      
T20150016362,2015,August,Serious injury accident                   ,60,Serious injury                       ,29   H 1 ,144.96627,-37.743159999999996,ROAD           ,T intersection                      
T20150016362,2015,August,Serious injury accident                   ,60,Serious injury                       ,29   H 1 ,144.96627,-37.743159999999996,ROAD           ,T intersection                      
T20150011848,2015,June,Serious injury accident                   ,70,Serious injury                       ,8    F 6 ,145.00009,-37.67568,ROAD           ,T intersection                      
T20150011848,2015,June,Serious injury accident                   ,70,Serious injury                       ,8    F 6 ,145.00009,-37.67568,ROAD           ,T intersection                      
T20150012813,2015,June,Serious injury accident                   ,60,Serious injury                       ,77   A 9 ,145.02183,-37.94818,ROAD           ,T intersection                      
T20150012813,2015,June,Serious injury accident                   ,60,Serious injury                       ,77   A 9 ,145.02183,-37.94818,ROAD           ,T intersection                      
T20150012813,2015,June,Serious injury accident                   ,60,Serious injury                       ,77   A 9 ,145.02183,-37.94818,ROAD           ,T intersection                      
T20150012813,2015,June,Serious injury accident                   ,60,Serious injury                       ,77   A 9 ,145.02183,-37.94818,ROAD           ,T intersection                      
T20150001613,2015,January,Serious injury accident                   ,80,Serious injury                       ,84   G 12,145.36113999999998,-37.96118,ROAD           ,T intersection                      
T20150001613,2015,January,Serious injury accident                   ,80,Serious injury                       ,84   G 12,145.36113999999998,-37.96118,ROAD           ,T intersection                      
T20150013997,2015,July,Serious injury accident                   ,60,Serious injury                       ,77   E 11,145.0389,-37.955870000000004,ROAD           ,T intersection                      
T20150013997,2015,July,Serious injury accident                   ,60,Serious injury                       ,77   E 11,145.0389,-37.955870000000004,ROAD           ,T intersection                      
T20150013516,2015,June,Serious injury accident                   ,60,Serious injury                       ,86   J 5 ,145.0558,-37.98016,ROAD           ,T intersection                      
T20150013516,2015,June,Serious injury accident                   ,60,Serious injury                       ,86   J 5 ,145.0558,-37.98016,ROAD           ,T intersection                      
T20150025130,2015,December,Serious injury accident                   ,50,Serious injury                       ,48   J 12,145.19064,-37.82798,STREET         ,T intersection                      
T20150025130,2015,December,Serious injury accident                   ,50,Serious injury                       ,48   J 12,145.19064,-37.82798,STREET         ,T intersection                      
T20150024511,2015,November,Serious injury accident                   ,50,Serious injury                       ,80   E 2 ,145.17238999999998,-37.92371,DRIVE          ,T intersection                      
T20150024511,2015,November,Serious injury accident                   ,50,Serious injury                       ,80   E 2 ,145.17238999999998,-37.92371,DRIVE          ,T intersection                      
T20150024511,2015,November,Serious injury accident                   ,50,Serious injury                       ,80   E 2 ,145.17238999999998,-37.92371,DRIVE          ,T intersection                      
T20150024511,2015,November,Serious injury accident                   ,50,Serious injury                       ,80   E 2 ,145.17238999999998,-37.92371,DRIVE          ,T intersection                      
T20150024511,2015,November,Serious injury accident                   ,50,Serious injury                       ,80   E 2 ,145.17238999999998,-37.92371,DRIVE          ,T intersection                      
T20150024511,2015,November,Serious injury accident                   ,50,Serious injury                       ,80   E 2 ,145.17238999999998,-37.92371,DRIVE          ,T intersection                      
T20150024511,2015,November,Serious injury accident                   ,50,Serious injury                       ,80   E 2 ,145.17238999999998,-37.92371,DRIVE          ,T intersection                      
T20150024511,2015,November,Serious injury accident                   ,50,Serious injury                       ,80   E 2 ,145.17238999999998,-37.92371,DRIVE          ,T intersection                      
T20150021562,2015,October,Serious injury accident                   ,70,Serious injury                       ,203  E 3 ,144.72881,-37.83791,ROAD           ,T intersection                      
T20150021562,2015,October,Serious injury accident                   ,70,Serious injury                       ,203  E 3 ,144.72881,-37.83791,ROAD           ,T intersection                      
T20150025647,2015,December,Serious injury accident                   ,60,Serious injury                       ,60   A 6 ,145.06768,-37.85222,ROAD           ,T intersection                      
T20150025647,2015,December,Serious injury accident                   ,60,Serious injury                       ,60   A 6 ,145.06768,-37.85222,ROAD           ,T intersection                      
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
T20150020234,2015,September,Serious injury accident                   ,Unknown,Serious injury                       ,44   D 4 ,144.14407,-36.65141,ROAD           ,T intersection                      
