Accident No,Year,Month of the Year,Date & Time,Severity level,Speed zones,Road Class,Rma All,Injury level,Lga Name,Lga Name All,Dca Code,Sub Dca Code,Vehicle dca code,Map,Long,Lat,Road Type,Road geometry
T20180007575,2018,April,22/04/18 06.30.00,Serious injury accident                   ,100,Local roads,Local Road,Serious injury                       ,MOORABOOL,MOORABOOL,175,Q03,Vehcile 1,76   H 2 ,143.99033,-37.5327,ROAD           ,Multiple intersection                    
T20180007575,2018,April,22/04/18 06.30.00,Serious injury accident                   ,100,Local roads,Local Road,Serious injury                       ,MOORABOOL,MOORABOOL,175,V01,Vehcile 1,76   H 2 ,143.99033,-37.5327,ROAD           ,Multiple intersection                    
T20180007575,2018,April,22/04/18 06.30.00,Serious injury accident                   ,100,Local roads,Local Road,Serious injury                       ,MOORABOOL,MOORABOOL,175,Q03,Vehcile 1,76   H 2 ,143.99033,-37.5327,ROAD           ,Multiple intersection                    
T20180007575,2018,April,22/04/18 06.30.00,Serious injury accident                   ,100,Local roads,Local Road,Serious injury                       ,MOORABOOL,MOORABOOL,175,V01,Vehcile 1,76   H 2 ,143.99033,-37.5327,ROAD           ,Multiple intersection                    
T20180013118,2018,July,13/07/18 08.20.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,SWAN HILL,SWAN HILL,179,NRQ,Vehcile 1,586  G 4 ,143.55571,-35.3415,STREET         ,Multiple intersection                    
T20180013118,2018,July,13/07/18 08.20.00,Serious injury accident                   ,50,Local roads,Local Road,Serious injury                       ,SWAN HILL,SWAN HILL,179,NRQ,Vehcile 1,586  G 4 ,143.55571,-35.3415,STREET         ,Multiple intersection                    
T20140013234,2014,January,10/01/14 21.40.00,Other injury accident                    ,Unknown,Freeway,"Freeway,Arterial Other",Other injury                        ,MOONEE VALLEY,MOONEE VALLEY,121,Z02,Vehicle 2,29   B 12,144.93912,-37.786,ROAD           ,Multiple intersection                    
T20140013234,2014,January,10/01/14 21.40.00,Other injury accident                    ,Unknown,Freeway,"Freeway,Arterial Other",Other injury                        ,MOONEE VALLEY,MOONEE VALLEY,121,Z02,Vehicle 2,29   B 12,144.93912,-37.786,ROAD           ,Multiple intersection                    
T20140001632,2014,January,25/01/14 13.30.00,Other injury accident                    ,60,Freeway,Freeway,Other injury                        ,CASEY,CASEY,113,Z07,Vehicle 2,91   H 10,145.27491,-37.99825,FREEWAY        ,Multiple intersection                    
T20140001632,2014,January,25/01/14 13.30.00,Other injury accident                    ,60,Freeway,Freeway,Other injury                        ,CASEY,CASEY,113,Z07,Vehicle 2,91   H 10,145.27491,-37.99825,FREEWAY        ,Multiple intersection                    
T20140000757,2014,January,12/01/14 16.30.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Other injury                        ,WHITEHORSE,WHITEHORSE,111,Z07,Vehicle 2,47   E 4 ,145.12696,-37.79776,FREEWAY        ,Multiple intersection                    
T20140000757,2014,January,12/01/14 16.30.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Other injury                        ,WHITEHORSE,WHITEHORSE,111,Z07,Vehicle 2,47   E 4 ,145.12696,-37.79776,FREEWAY        ,Multiple intersection                    
T20140005250,2014,March,13/03/14 09.10.00,Other injury accident                    ,80,Freeway,"Freeway,Arterial Other",Other injury                        ,BRIMBANK,BRIMBANK,130,A01,Vehicle 2,40   C 8 ,144.80757,-37.81516,ROAD           ,Multiple intersection                    
T20140005250,2014,March,13/03/14 09.10.00,Other injury accident                    ,80,Freeway,"Freeway,Arterial Other",Other injury                        ,BRIMBANK,BRIMBANK,130,N01,Vehicle 2,40   C 8 ,144.80757,-37.81516,ROAD           ,Multiple intersection                    
T20140005250,2014,March,13/03/14 09.10.00,Other injury accident                    ,80,Freeway,"Freeway,Arterial Other",Other injury                        ,BRIMBANK,BRIMBANK,130,Z02,Vehicle 2,40   C 8 ,144.80757,-37.81516,ROAD           ,Multiple intersection                    
T20140005250,2014,March,13/03/14 09.10.00,Other injury accident                    ,80,Freeway,"Freeway,Arterial Other",Other injury                        ,BRIMBANK,BRIMBANK,130,A01,Vehicle 2,40   C 8 ,144.80757,-37.81516,ROAD           ,Multiple intersection                    
T20140005250,2014,March,13/03/14 09.10.00,Other injury accident                    ,80,Freeway,"Freeway,Arterial Other",Other injury                        ,BRIMBANK,BRIMBANK,130,N01,Vehicle 2,40   C 8 ,144.80757,-37.81516,ROAD           ,Multiple intersection                    
T20140005250,2014,March,13/03/14 09.10.00,Other injury accident                    ,80,Freeway,"Freeway,Arterial Other",Other injury                        ,BRIMBANK,BRIMBANK,130,Z02,Vehicle 2,40   C 8 ,144.80757,-37.81516,ROAD           ,Multiple intersection                    
T20140010654,2014,April,16/04/14 13.00.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Other injury                        ,BRIMBANK,BRIMBANK,113,Z07,Vehicle 2,26   H 3 ,144.83273,-37.75158,ROAD           ,Multiple intersection                    
T20140010654,2014,April,16/04/14 13.00.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Other injury                        ,BRIMBANK,BRIMBANK,113,Z07,Vehicle 2,26   H 3 ,144.83273,-37.75158,ROAD           ,Multiple intersection                    
T20140004296,2014,March,01/03/14 20.32.00,Other injury accident                    ,Unknown,Freeway,"Freeway,Arterial Other",Other injury                        ,WHITTLESEA,WHITTLESEA,130,A01,Vehicle 2,8    G 9 ,145.00246,-37.68763,RAMP OF        ,Multiple intersection                    
T20140004296,2014,March,01/03/14 20.32.00,Other injury accident                    ,Unknown,Freeway,"Freeway,Arterial Other",Other injury                        ,WHITTLESEA,WHITTLESEA,130,N01,Vehicle 2,8    G 9 ,145.00246,-37.68763,RAMP OF        ,Multiple intersection                    
T20140004296,2014,March,01/03/14 20.32.00,Other injury accident                    ,Unknown,Freeway,"Freeway,Arterial Other",Other injury                        ,WHITTLESEA,WHITTLESEA,130,Z07,Vehicle 2,8    G 9 ,145.00246,-37.68763,RAMP OF        ,Multiple intersection                    
T20140004296,2014,March,01/03/14 20.32.00,Other injury accident                    ,Unknown,Freeway,"Freeway,Arterial Other",Other injury                        ,WHITTLESEA,WHITTLESEA,130,A01,Vehicle 2,8    G 9 ,145.00246,-37.68763,RAMP OF        ,Multiple intersection                    
T20140004296,2014,March,01/03/14 20.32.00,Other injury accident                    ,Unknown,Freeway,"Freeway,Arterial Other",Other injury                        ,WHITTLESEA,WHITTLESEA,130,N01,Vehicle 2,8    G 9 ,145.00246,-37.68763,RAMP OF        ,Multiple intersection                    
T20140004296,2014,March,01/03/14 20.32.00,Other injury accident                    ,Unknown,Freeway,"Freeway,Arterial Other",Other injury                        ,WHITTLESEA,WHITTLESEA,130,Z07,Vehicle 2,8    G 9 ,145.00246,-37.68763,RAMP OF        ,Multiple intersection                    
T20140013088,2014,March,30/03/14 16.37.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Other injury                        ,GEELONG,GEELONG,121,M01,Vehicle 2,432  B 3 ,144.35824,-38.05862,ROAD           ,Multiple intersection                    
T20140013088,2014,March,30/03/14 16.37.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Other injury                        ,GEELONG,GEELONG,121,M01,Vehicle 2,432  B 3 ,144.35824,-38.05862,ROAD           ,Multiple intersection                    
T20140012111,2014,June,04/06/14 18.20.00,Other injury accident                    ,50,Freeway,"Freeway,Local Road,Arterial Other",Other injury                        ,MOONEE VALLEY,MOONEE VALLEY,121,NRQ,Vehicle 2,15   K 10,144.88317,-37.733959999999996,FREEWAY        ,Multiple intersection                    
T20140012111,2014,June,04/06/14 18.20.00,Other injury accident                    ,50,Freeway,"Freeway,Local Road,Arterial Other",Other injury                        ,MOONEE VALLEY,MOONEE VALLEY,121,NRQ,Vehicle 2,15   K 10,144.88317,-37.733959999999996,FREEWAY        ,Multiple intersection                    
T20140007482,2014,April,10/04/14 13.55.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Other injury                        ,MAROONDAH,MAROONDAH,130,A01,Vehicle 2,63   E 1 ,145.21701000000002,-37.83255,ROAD           ,Multiple intersection                    
T20140007482,2014,April,10/04/14 13.55.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Other injury                        ,MAROONDAH,MAROONDAH,130,N01,Vehicle 2,63   E 1 ,145.21701000000002,-37.83255,ROAD           ,Multiple intersection                    
T20140007482,2014,April,10/04/14 13.55.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Other injury                        ,MAROONDAH,MAROONDAH,130,Z03,Vehicle 2,63   E 1 ,145.21701000000002,-37.83255,ROAD           ,Multiple intersection                    
T20140007482,2014,April,10/04/14 13.55.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Other injury                        ,MAROONDAH,MAROONDAH,130,A01,Vehicle 2,63   E 1 ,145.21701000000002,-37.83255,ROAD           ,Multiple intersection                    
T20140007482,2014,April,10/04/14 13.55.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Other injury                        ,MAROONDAH,MAROONDAH,130,N01,Vehicle 2,63   E 1 ,145.21701000000002,-37.83255,ROAD           ,Multiple intersection                    
T20140007482,2014,April,10/04/14 13.55.00,Other injury accident                    ,70,Freeway,"Freeway,Arterial Other",Other injury                        ,MAROONDAH,MAROONDAH,130,Z03,Vehicle 2,63   E 1 ,145.21701000000002,-37.83255,ROAD           ,Multiple intersection                    
T20140011398,2014,June,02/06/14 16.45.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Other injury                        ,MONASH,MONASH,121,NRQ,Vehicle 2,70   E 5 ,145.13052,-37.8924,FREEWAY        ,Multiple intersection                    
T20140011398,2014,June,02/06/14 16.45.00,Other injury accident                    ,60,Freeway,"Freeway,Arterial Other",Other injury                        ,MONASH,MONASH,121,NRQ,Vehicle 2,70   E 5 ,145.13052,-37.8924,FREEWAY        ,Multiple intersection                    
T20140006565,2014,March,30/03/14 15.28.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,HOBSONS BAY,HOBSONS BAY,132,A03,Vehicle 2,56   A 8 ,144.8893,-37.85846,STREET         ,Multiple intersection                    
T20140006565,2014,March,30/03/14 15.28.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,HOBSONS BAY,HOBSONS BAY,132,N01,Vehicle 2,56   A 8 ,144.8893,-37.85846,STREET         ,Multiple intersection                    
T20140006565,2014,March,30/03/14 15.28.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,HOBSONS BAY,HOBSONS BAY,132,A03,Vehicle 2,56   A 8 ,144.8893,-37.85846,STREET         ,Multiple intersection                    
T20140006565,2014,March,30/03/14 15.28.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,HOBSONS BAY,HOBSONS BAY,132,N01,Vehicle 2,56   A 8 ,144.8893,-37.85846,STREET         ,Multiple intersection                    
T20140009309,2014,May,06/05/14 07.45.00,Other injury accident                    ,70,Unknown,,Other injury                        ,WHITTLESEA,WHITTLESEA,121,M01,Vehicle 2,9    B 9 ,145.02866,-37.68629,ROAD           ,Multiple intersection                    
T20140009309,2014,May,06/05/14 07.45.00,Other injury accident                    ,70,Unknown,,Other injury                        ,WHITTLESEA,WHITTLESEA,121,M01,Vehicle 2,9    B 9 ,145.02866,-37.68629,ROAD           ,Multiple intersection                    
T20140007103,2014,April,02/04/14 08.30.00,Other injury accident                    ,70,Arterial highway,"Arterial Highway,Local Road,Arterial Other",Not injured                         ,BAYSIDE,BAYSIDE,130,A01,Vehicle 2,67   H 9 ,145.00836999999999,-37.9064,HIGHWAY        ,Multiple intersection                    
T20140007103,2014,April,02/04/14 08.30.00,Other injury accident                    ,70,Arterial highway,"Arterial Highway,Local Road,Arterial Other",Not injured                         ,BAYSIDE,BAYSIDE,130,N01,Vehicle 2,67   H 9 ,145.00836999999999,-37.9064,HIGHWAY        ,Multiple intersection                    
T20140007103,2014,April,02/04/14 08.30.00,Other injury accident                    ,70,Arterial highway,"Arterial Highway,Local Road,Arterial Other",Not injured                         ,BAYSIDE,BAYSIDE,130,A01,Vehicle 2,67   H 9 ,145.00836999999999,-37.9064,HIGHWAY        ,Multiple intersection                    
T20140007103,2014,April,02/04/14 08.30.00,Other injury accident                    ,70,Arterial highway,"Arterial Highway,Local Road,Arterial Other",Not injured                         ,BAYSIDE,BAYSIDE,130,N01,Vehicle 2,67   H 9 ,145.00836999999999,-37.9064,HIGHWAY        ,Multiple intersection                    
T20140004632,2014,February,25/02/14 06.15.00,Other injury accident                    ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MANNINGHAM,"WHITEHORSE,MANNINGHAM",130,A03,Vehicle 2,48   F 5 ,145.17805,-37.80465,FREEWAY        ,Multiple intersection                    
T20140004632,2014,February,25/02/14 06.15.00,Other injury accident                    ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MANNINGHAM,"WHITEHORSE,MANNINGHAM",130,N01,Vehicle 2,48   F 5 ,145.17805,-37.80465,FREEWAY        ,Multiple intersection                    
T20140019605,2014,September,08/09/14 09.15.00,Other injury accident                    ,60,Arterial other,Arterial Other,Other injury                        ,BOROONDARA,BOROONDARA,121,NRQ,Vehicle 2,45   B 6 ,145.02888000000002,-37.80748,STREET         ,Multiple intersection                    
T20140019605,2014,September,08/09/14 09.15.00,Other injury accident                    ,60,Arterial other,Arterial Other,Other injury                        ,BOROONDARA,BOROONDARA,121,NRQ,Vehicle 2,45   B 6 ,145.02888000000002,-37.80748,STREET         ,Multiple intersection                    
T20140017564,2014,August,23/08/14 16.15.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,MAROONDAH,MAROONDAH,110,,Vehicle 2,50   J 3 ,145.28121000000002,-37.79445,ROAD           ,Multiple intersection                    
T20140017564,2014,August,23/08/14 16.15.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,MAROONDAH,MAROONDAH,110,,Vehicle 2,50   J 3 ,145.28121000000002,-37.79445,ROAD           ,Multiple intersection                    
T20140019994,2014,September,04/09/14 16.44.00,Other injury accident                    ,80,Arterial other,Arterial Other,Other injury                        ,DANDENONG,DANDENONG,130,N02,Vehicle 2,79   G 12,145.13703,-37.95899,ROAD           ,Multiple intersection                    
T20140019994,2014,September,04/09/14 16.44.00,Other injury accident                    ,80,Arterial other,Arterial Other,Other injury                        ,DANDENONG,DANDENONG,130,N02,Vehicle 2,79   G 12,145.13703,-37.95899,ROAD           ,Multiple intersection                    
T20140019674,2014,September,23/09/14 10.50.00,Other injury accident                    ,50,Arterial other,Arterial Other,Other injury                        ,LATROBE,LATROBE,130,A03,Vehicle 2,696  G 7 ,146.53343,-38.200309999999995,HIGHWAY        ,Multiple intersection                    
T20140019674,2014,September,23/09/14 10.50.00,Other injury accident                    ,50,Arterial other,Arterial Other,Other injury                        ,LATROBE,LATROBE,130,N01,Vehicle 2,696  G 7 ,146.53343,-38.200309999999995,HIGHWAY        ,Multiple intersection                    
T20140019674,2014,September,23/09/14 10.50.00,Other injury accident                    ,50,Arterial other,Arterial Other,Other injury                        ,LATROBE,LATROBE,130,A03,Vehicle 2,696  G 7 ,146.53343,-38.200309999999995,HIGHWAY        ,Multiple intersection                    
T20140019674,2014,September,23/09/14 10.50.00,Other injury accident                    ,50,Arterial other,Arterial Other,Other injury                        ,LATROBE,LATROBE,130,N01,Vehicle 2,696  G 7 ,146.53343,-38.200309999999995,HIGHWAY        ,Multiple intersection                    
T20140024948,2014,November,11/11/14 13.30.00,Other injury accident                    ,Unknown,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA RANGES,YARRA RANGES,130,A01,Vehicle 2,75   F 9 ,145.35608,-37.908879999999996,ROAD           ,Multiple intersection                    
T20140024948,2014,November,11/11/14 13.30.00,Other injury accident                    ,Unknown,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA RANGES,YARRA RANGES,130,N01,Vehicle 2,75   F 9 ,145.35608,-37.908879999999996,ROAD           ,Multiple intersection                    
T20140024948,2014,November,11/11/14 13.30.00,Other injury accident                    ,Unknown,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA RANGES,YARRA RANGES,130,A01,Vehicle 2,75   F 9 ,145.35608,-37.908879999999996,ROAD           ,Multiple intersection                    
T20140024948,2014,November,11/11/14 13.30.00,Other injury accident                    ,Unknown,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA RANGES,YARRA RANGES,130,N01,Vehicle 2,75   F 9 ,145.35608,-37.908879999999996,ROAD           ,Multiple intersection                    
T20140026530,2014,December,02/12/14 12.00.00,Other injury accident                    ,80,Arterial other,Arterial Other,Other injury                        ,BRIMBANK,BRIMBANK,130,A01,Vehicle 2,25   J 8 ,144.79414,-37.77053,ROAD           ,Multiple intersection                    
T20140026530,2014,December,02/12/14 12.00.00,Other injury accident                    ,80,Arterial other,Arterial Other,Other injury                        ,BRIMBANK,BRIMBANK,130,N01,Vehicle 2,25   J 8 ,144.79414,-37.77053,ROAD           ,Multiple intersection                    
T20140026530,2014,December,02/12/14 12.00.00,Other injury accident                    ,80,Arterial other,Arterial Other,Other injury                        ,BRIMBANK,BRIMBANK,130,Z02,Vehicle 2,25   J 8 ,144.79414,-37.77053,ROAD           ,Multiple intersection                    
T20140026530,2014,December,02/12/14 12.00.00,Other injury accident                    ,80,Arterial other,Arterial Other,Other injury                        ,BRIMBANK,BRIMBANK,130,A01,Vehicle 2,25   J 8 ,144.79414,-37.77053,ROAD           ,Multiple intersection                    
T20140026530,2014,December,02/12/14 12.00.00,Other injury accident                    ,80,Arterial other,Arterial Other,Other injury                        ,BRIMBANK,BRIMBANK,130,N01,Vehicle 2,25   J 8 ,144.79414,-37.77053,ROAD           ,Multiple intersection                    
T20140026530,2014,December,02/12/14 12.00.00,Other injury accident                    ,80,Arterial other,Arterial Other,Other injury                        ,BRIMBANK,BRIMBANK,130,Z02,Vehicle 2,25   J 8 ,144.79414,-37.77053,ROAD           ,Multiple intersection                    
T20140019273,2014,September,17/09/14 10.00.00,Other injury accident                    ,50,Arterial other,"Arterial Other,Local Road",Other injury                        ,FRANKSTON,FRANKSTON,134,NRQ,Vehicle 2,100A E 8 ,145.12554,-38.14633,ROAD           ,Multiple intersection                    
T20140019273,2014,September,17/09/14 10.00.00,Other injury accident                    ,50,Arterial other,"Arterial Other,Local Road",Other injury                        ,FRANKSTON,FRANKSTON,134,NRQ,Vehicle 2,100A E 8 ,145.12554,-38.14633,ROAD           ,Multiple intersection                    
T20150026324,2015,December,18/12/15 14.15.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,DAREBIN,DAREBIN,121,NRQ,Vehicle 2,18   H 5 ,145.00799999999998,-37.71563,STREET         ,Multiple intersection                    
T20150026324,2015,December,18/12/15 14.15.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,DAREBIN,DAREBIN,121,NRQ,Vehicle 2,18   H 5 ,145.00799999999998,-37.71563,STREET         ,Multiple intersection                    
T20150021128,2015,October,02/10/15 14.10.00,Other injury accident                    ,80,Arterial other,Arterial Other,Other injury                        ,STONNINGTON,STONNINGTON,148,Z07,Vehicle 2,59   E 4 ,145.03905,-37.84469,RAMP ON        ,Multiple intersection                    
T20150021128,2015,October,02/10/15 14.10.00,Other injury accident                    ,80,Arterial other,Arterial Other,Other injury                        ,STONNINGTON,STONNINGTON,148,Z07,Vehicle 2,59   E 4 ,145.03905,-37.84469,RAMP ON        ,Multiple intersection                    
T20150021370,2015,October,16/10/15 08.30.00,Other injury accident                    ,50,Arterial other,"Arterial Other,Local Road",Other injury                        ,STONNINGTON,STONNINGTON,113,NRQ,Vehicle 2,437  C 11,144.98875,-37.85125,STREET         ,Multiple intersection                    
T20150021370,2015,October,16/10/15 08.30.00,Other injury accident                    ,50,Arterial other,"Arterial Other,Local Road",Other injury                        ,STONNINGTON,STONNINGTON,113,NRQ,Vehicle 2,437  C 11,144.98875,-37.85125,STREET         ,Multiple intersection                    
T20150024469,2015,October,17/10/15 12.15.00,Other injury accident                    ,60,Arterial other,Arterial Other,Other injury                        ,WHITTLESEA,WHITTLESEA,130,A04,Vehicle 2,10   A 9 ,145.06778,-37.68611,RAMP ON        ,Multiple intersection                    
T20150024469,2015,October,17/10/15 12.15.00,Other injury accident                    ,60,Arterial other,Arterial Other,Other injury                        ,WHITTLESEA,WHITTLESEA,130,N01,Vehicle 2,10   A 9 ,145.06778,-37.68611,RAMP ON        ,Multiple intersection                    
T20150024469,2015,October,17/10/15 12.15.00,Other injury accident                    ,60,Arterial other,Arterial Other,Other injury                        ,WHITTLESEA,WHITTLESEA,130,Z02,Vehicle 2,10   A 9 ,145.06778,-37.68611,RAMP ON        ,Multiple intersection                    
T20150024469,2015,October,17/10/15 12.15.00,Other injury accident                    ,60,Arterial other,Arterial Other,Other injury                        ,WHITTLESEA,WHITTLESEA,130,A04,Vehicle 2,10   A 9 ,145.06778,-37.68611,RAMP ON        ,Multiple intersection                    
T20150024469,2015,October,17/10/15 12.15.00,Other injury accident                    ,60,Arterial other,Arterial Other,Other injury                        ,WHITTLESEA,WHITTLESEA,130,N01,Vehicle 2,10   A 9 ,145.06778,-37.68611,RAMP ON        ,Multiple intersection                    
T20150024469,2015,October,17/10/15 12.15.00,Other injury accident                    ,60,Arterial other,Arterial Other,Other injury                        ,WHITTLESEA,WHITTLESEA,130,Z02,Vehicle 2,10   A 9 ,145.06778,-37.68611,RAMP ON        ,Multiple intersection                    
T20150016510,2015,August,08/08/15 09.20.00,Other injury accident                    ,Unknown,Arterial other,Arterial Other,Other injury                        ,MELBOURNE,MELBOURNE,137,N01,Vehicle 2,2B   B 8 ,144.95677,-37.80105,ROAD           ,Multiple intersection                    
T20150016510,2015,August,08/08/15 09.20.00,Other injury accident                    ,Unknown,Arterial other,Arterial Other,Other injury                        ,MELBOURNE,MELBOURNE,137,N01,Vehicle 2,2B   B 8 ,144.95677,-37.80105,ROAD           ,Multiple intersection                    
T20150026180,2015,December,16/12/15 13.30.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA,YARRA,130,A01,Vehicle 2,437  B 7 ,144.97598,-37.79165,ROAD           ,Multiple intersection                    
T20150026180,2015,December,16/12/15 13.30.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA,YARRA,130,N01,Vehicle 2,437  B 7 ,144.97598,-37.79165,ROAD           ,Multiple intersection                    
T20150026180,2015,December,16/12/15 13.30.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA,YARRA,130,A01,Vehicle 2,437  B 7 ,144.97598,-37.79165,ROAD           ,Multiple intersection                    
T20150026180,2015,December,16/12/15 13.30.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA,YARRA,130,N01,Vehicle 2,437  B 7 ,144.97598,-37.79165,ROAD           ,Multiple intersection                    
T20160027162,2016,December,16/12/16 22.29.00,Other injury accident                    ,60,Local roads,Local Road,Other injury                        ,GEELONG,GEELONG,130,A04,Vehcile 1,451  K 9 ,144.35064,-38.16758,STREET         ,Multiple intersection                    
T20160027162,2016,December,16/12/16 22.29.00,Other injury accident                    ,60,Local roads,Local Road,Other injury                        ,GEELONG,GEELONG,130,N01,Vehcile 1,451  K 9 ,144.35064,-38.16758,STREET         ,Multiple intersection                    
T20160027162,2016,December,16/12/16 22.29.00,Other injury accident                    ,60,Local roads,Local Road,Other injury                        ,GEELONG,GEELONG,130,A04,Vehcile 1,451  K 9 ,144.35064,-38.16758,STREET         ,Multiple intersection                    
T20160027162,2016,December,16/12/16 22.29.00,Other injury accident                    ,60,Local roads,Local Road,Other injury                        ,GEELONG,GEELONG,130,N01,Vehcile 1,451  K 9 ,144.35064,-38.16758,STREET         ,Multiple intersection                    
T20160022481,2016,October,17/10/16 17.25.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,BAYSIDE,BAYSIDE,121,NRQ,Vehcile 1,76   F 2 ,144.99886999999998,-37.92553,STREET         ,Multiple intersection                    
T20160022481,2016,October,17/10/16 17.25.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,BAYSIDE,BAYSIDE,121,NRQ,Vehcile 1,76   F 2 ,144.99886999999998,-37.92553,STREET         ,Multiple intersection                    
T20160023409,2016,October,29/10/16 15.00.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,MELBOURNE,MELBOURNE,184,V01,Vehcile 1,437  B 9 ,144.96137,-37.819990000000004,STREET         ,Multiple intersection                    
T20160023409,2016,October,29/10/16 15.00.00,Other injury accident                    ,50,Local roads,Local Road,Other injury                        ,MELBOURNE,MELBOURNE,184,V01,Vehcile 1,437  B 9 ,144.96137,-37.819990000000004,STREET         ,Multiple intersection                    
T20160023745,2016,November,03/11/16 11.55.00,Other injury accident                    ,60,Local roads,Local Road,Other injury                        ,BENDIGO,BENDIGO,110,NRQ,Vehcile 1,608  E 2 ,144.31929,-36.743120000000005,ROAD           ,Multiple intersection                    
T20160023745,2016,November,03/11/16 11.55.00,Other injury accident                    ,60,Local roads,Local Road,Other injury                        ,BENDIGO,BENDIGO,110,NRQ,Vehcile 1,608  E 2 ,144.31929,-36.743120000000005,ROAD           ,Multiple intersection                    
T20180012420,2018,July,02/07/18 15.35.00,Other injury accident                    ,80,Local roads,Local Road,Other injury                        ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,173,Q01,Vehcile 1,149  H 4 ,145.23368,-38.23871,ROAD           ,Multiple intersection                    
T20180012420,2018,July,02/07/18 15.35.00,Other injury accident                    ,80,Local roads,Local Road,Other injury                        ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,173,V01,Vehcile 1,149  H 4 ,145.23368,-38.23871,ROAD           ,Multiple intersection                    
T20180012420,2018,July,02/07/18 15.35.00,Other injury accident                    ,80,Local roads,Local Road,Other injury                        ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,173,Q01,Vehcile 1,149  H 4 ,145.23368,-38.23871,ROAD           ,Multiple intersection                    
T20180012420,2018,July,02/07/18 15.35.00,Other injury accident                    ,80,Local roads,Local Road,Other injury                        ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,173,V01,Vehcile 1,149  H 4 ,145.23368,-38.23871,ROAD           ,Multiple intersection                    
T20180012420,2018,July,02/07/18 15.35.00,Other injury accident                    ,80,Local roads,Local Road,Other injury                        ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,173,Q01,Vehcile 1,149  H 4 ,145.23368,-38.23871,ROAD           ,Multiple intersection                    
T20180012420,2018,July,02/07/18 15.35.00,Other injury accident                    ,80,Local roads,Local Road,Other injury                        ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,173,V01,Vehcile 1,149  H 4 ,145.23368,-38.23871,ROAD           ,Multiple intersection                    
T20180012420,2018,July,02/07/18 15.35.00,Other injury accident                    ,80,Local roads,Local Road,Other injury                        ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,173,Q01,Vehcile 1,149  H 4 ,145.23368,-38.23871,ROAD           ,Multiple intersection                    
T20180012420,2018,July,02/07/18 15.35.00,Other injury accident                    ,80,Local roads,Local Road,Other injury                        ,MORNINGTON PENINSULA,MORNINGTON PENINSULA,173,V01,Vehcile 1,149  H 4 ,145.23368,-38.23871,ROAD           ,Multiple intersection                    
T20160025997,2016,December,02/12/16 06.34.00,Fatal accident                       ,80,Arterial highway,"Freeway,Arterial Highway",Not injured                         ,MANNINGHAM,"WHITEHORSE,MANNINGHAM",121,Z02,Vehicle 2,48   F 5 ,145.17803,-37.80429,ROAD           ,Multiple intersection                    
